   1.0000000000000000e-02	  -1.2827880000000000e-02	   4.6772860000000000e-11	  -1.8787829999999998e-02	   3.0697600000000000e-08	  -1.3412960000000000e+00	   3.9808750000000001e-09	   9.0210558678958961e+00	   6.5398951453047394e+00	   6.5399128895231211e+00	                      NaN	                      NaN	                      NaN	
   2.0000000000000000e-02	  -1.2831520000000001e-02	  -2.7335780000000000e-11	  -1.8800830000000001e-02	   1.0294230000000000e-07	  -1.3416399999999999e+00	  -5.5901850000000002e-09	   5.3010248128211463e+00	   6.7367813068380142e+00	   6.7367693391386538e+00	                      NaN	                      NaN	                      NaN	
   2.9999999999999999e-02	  -1.2832730000000001e-02	  -2.1934120000000001e-10	  -1.8804129999999999e-02	   2.0899250000000001e-07	  -1.3422570000000000e+00	  -2.6095190000000001e-08	   1.8606337238947807e-01	   5.2278825508030060e+00	   5.2278826422066480e+00	                      NaN	                      NaN	                      NaN	
   4.0000000000000001e-02	  -1.2830869999999999e-02	  -5.2160490000000005e-10	  -1.8804000000000001e-02	   3.4790170000000001e-07	  -1.3424739999999999e+00	  -7.4021509999999995e-08	   3.2977836188912955e+00	   4.6637534613299376e+00	   4.6635952620401060e+00	                      NaN	                      NaN	                      NaN	
   5.0000000000000003e-02	  -1.2827050000000000e-02	  -9.9541490000000009e-10	  -1.8795460000000000e-02	   5.8711730000000003e-07	  -1.3425440000000000e+00	  -1.3944329999999999e-07	   1.3596856174882990e+00	   2.4605603653760451e+00	   2.4599968351177384e+00	   1.0350600000000000e-60	   5.0151100000000031e-49	   1.7878087739433293e-05	
   5.9999999999999998e-02	  -1.2822940000000000e-02	  -3.3454290000000002e-09	  -1.8776800000000000e-02	   1.1552460000000000e-06	  -1.3424529999999999e+00	  -2.6178680000000000e-07	   2.6944115271972588e+00	   3.7109049023809826e+00	   3.7178320644523901e+00	  -2.0688799999999987e-05	   5.0151100000000031e-49	   2.4117905001036032e-05	
   7.0000000000000007e-02	  -1.2817330000000000e-02	  -2.4626419999999999e-09	  -1.8751910000000000e-02	   1.3051550000000000e-06	  -1.3422390000000000e+00	  -4.4147600000000000e-07	   4.7337320049357690e+00	   3.6844883659023239e+01	   3.6836223757226563e+01	  -4.1377600000000009e-05	   5.0151100000000031e-49	   3.0357722262638784e-05	
   8.0000000000000002e-02	  -1.2807610000000001e-02	   2.7038930000000000e-09	  -1.8757980000000000e-02	   8.9018130000000000e-07	  -1.3411979999999999e+00	  -5.2642100000000000e-07	   5.8713259043550021e+00	   7.9687853983704837e+00	   7.9662203660825490e+00	  -6.2066399999999999e-05	   5.0151100000000031e-49	   3.6597539524241529e-05	
   8.9999999999999997e-02	  -1.2808850000000000e-02	   2.1283130000000001e-08	  -1.8766669999999999e-02	  -1.0983040000000000e-06	  -1.3418880000000000e+00	  -6.6827420000000003e-07	   5.9702522695741447e+00	   4.7210958244712025e+00	   4.5345325807369594e+00	  -8.2755199999999976e-05	   5.0151100000000031e-49	   4.2837356785844267e-05	
   1.0000000000000001e-01	  -1.2811730000000000e-02	   1.4192550000000001e-08	  -1.8766419999999999e-02	  -9.6591660000000001e-07	  -1.3427579999999999e+00	  -5.9975429999999999e-07	   5.0310901147887952e+00	   4.3901866413945811e-01	   5.2985037143592451e-01	  -1.0344399999999999e-04	   5.0151100000000031e-49	   4.9077174047447019e-05	
   1.1000000000000000e-01	  -1.2815510000000000e-02	   6.4942270000000000e-08	  -1.8752010000000000e-02	  -7.6212559999999998e-06	  -1.3438019999999999e+00	  -8.4263900000000001e-07	   1.4169604963814333e+00	   8.1091229730850123e-01	   5.1417943015428269e-01	  -1.1853940000000000e-04	   5.0151100000000031e-49	   5.0645650411612603e-05	
   1.2000000000000000e-01	  -1.2818580000000000e-02	   1.4956940000000000e-07	  -1.8730469999999999e-02	  -1.9793190000000001e-05	  -1.3448310000000001e+00	   1.0390609999999999e-06	   2.1233446184041429e+00	   2.2655587012507503e+00	   1.1910002986068235e+00	  -1.3363479999999999e-04	   5.0151100000000031e-49	   5.2214126775778174e-05	
   1.3000000000000000e-01	  -1.2821750000000000e-02	   2.8299319999999998e-07	  -1.8695310000000000e-02	  -3.9311909999999999e-05	  -1.3456770000000000e+00	  -7.3720170000000004e-07	   1.8705203452605164e+00	   3.5063430523875070e+00	   3.1564213719850356e+00	  -1.4873020000000001e-04	   5.0151100000000031e-49	   5.3782603139943752e-05	
   1.4000000000000001e-01	  -1.2823309999999999e-02	   4.9528879999999997e-07	  -1.8655160000000000e-02	  -6.9405109999999998e-05	  -1.3462099999999999e+00	   3.9206380000000000e-06	   3.7615857531304302e+00	   5.3398502265899257e+00	   5.5157989116957964e+00	  -1.6382560000000003e-04	   5.0151100000000031e-49	   5.5351079504109329e-05	
   1.4999999999999999e-01	  -1.2822760000000001e-02	   6.9308779999999998e-07	  -1.8614909999999998e-02	  -1.0229129999999999e-04	  -1.3462170000000000e+00	   5.7290720000000000e-06	   5.5194109400229312e+00	   1.0099603440863234e+01	   9.7646395373179864e+00	  -1.7892099999999999e-04	   5.0151100000000031e-49	   5.6919555868274907e-05	
   1.6000000000000000e-01	  -1.2818460000000000e-02	   9.1516850000000002e-07	  -1.8580540000000000e-02	  -1.3455590000000000e-04	  -1.3454489999999999e+00	   1.0012900000000000e-05	   7.7149238899318870e+00	   7.4624638247720290e+00	   6.9394360191392881e+00	  -1.8751219999999999e-04	  -1.4002400000000010e-05	   5.4606277781740263e-05	
   1.7000000000000001e-01	  -1.2813460000000000e-02	   1.1234549999999999e-06	  -1.8546850000000000e-02	  -1.6985690000000000e-04	  -1.3445760000000000e+00	   1.2520589999999999e-05	   9.7709878771062773e+00	   6.8692091053923132e+00	   7.3568921874305460e+00	  -1.9610339999999999e-04	  -2.8004800000000020e-05	   5.2292999695205625e-05	
   1.7999999999999999e-01	  -1.2808750000000001e-02	   1.3872630000000001e-06	  -1.8513379999999999e-02	  -2.0894650000000001e-04	  -1.3438639999999999e+00	   1.6728590000000000e-05	   4.4601176215850717e+00	   7.1868251967682983e+00	   7.3037166745215583e+00	  -2.0469459999999999e-04	  -4.2007199999999986e-05	   4.9979721608671001e-05	
   1.9000000000000000e-01	  -1.2801890000000000e-02	   1.5580940000000000e-06	  -1.8477560000000001e-02	  -2.3708710000000001e-04	  -1.3429040000000001e+00	   1.8825110000000001e-05	   7.4258247793289058e+00	   5.6759939009376534e+00	   5.9444753264982531e+00	  -2.1328579999999999e-04	  -5.6009600000000000e-05	   4.7666443522136356e-05	
   2.0000000000000001e-01	  -1.2793660000000000e-02	   1.7406229999999999e-06	  -1.8439400000000002e-02	  -2.6503900000000001e-04	  -1.3418820000000000e+00	   2.3648259999999999e-05	   3.8906448748477906e+00	   6.9729190929002822e+00	   7.0776886546293598e+00	  -2.2187699999999999e-04	  -7.0012000000000007e-05	   4.5353165435601718e-05	
   2.0999999999999999e-01	  -1.2782270000000000e-02	   1.8981570000000000e-06	  -1.8399889999999999e-02	  -2.9135089999999999e-04	  -1.3405180000000001e+00	   2.6851499999999999e-05	   3.4223451060639523e+00	   7.0437496658912586e+00	   7.1075043888418028e+00	  -2.2165259999999999e-04	  -7.7531200000000001e-05	   4.2590434486731631e-05	
   2.2000000000000000e-01	  -1.2766000000000000e-02	   2.0275660000000002e-06	  -1.8362520000000000e-02	  -3.1464800000000000e-04	  -1.3386340000000001e+00	   3.0202160000000001e-05	   7.3317428121784971e+00	   1.1128800988648514e+01	   1.1231050194217989e+01	  -2.2142820000000001e-04	  -8.5050400000000008e-05	   3.9827703537861544e-05	
   2.3000000000000001e-01	  -1.2746220000000001e-02	   2.1589310000000000e-06	  -1.8330420000000000e-02	  -3.3771529999999998e-04	  -1.3363170000000000e+00	   3.1802700000000000e-05	   4.3838731650168459e+00	   9.2130848726386176e+00	   9.0224189735909128e+00	  -2.2120380000000000e-04	  -9.2569600000000016e-05	   3.7064972588991456e-05	
   2.3999999999999999e-01	  -1.2722860000000001e-02	   2.3347439999999998e-06	  -1.8300190000000001e-02	  -3.6719589999999999e-04	  -1.3335060000000001e+00	   3.4282480000000001e-05	   7.7124131656967512e+00	   6.6926542561668700e+00	   6.6109814774997755e+00	  -2.2097940000000000e-04	  -1.0008880000000000e-04	   3.4302241640121376e-05	
   2.5000000000000000e-01	  -1.2699650000000000e-02	   2.4744310000000002e-06	  -1.8270359999999999e-02	  -3.9328179999999999e-04	  -1.3305849999999999e+00	   3.5272989999999999e-05	   5.7234565323661286e+00	   5.7216685160835734e+00	   5.7144997081738165e+00	  -2.2075500000000000e-04	  -1.0760800000000000e-04	   3.1539510691251282e-05	
   2.6000000000000001e-01	  -1.2675740000000000e-02	   2.6018310000000000e-06	  -1.8237870000000000e-02	  -4.1392339999999999e-04	  -1.3275170000000001e+00	   3.8558730000000003e-05	   8.2693991987204178e+00	   5.9832452882104779e+00	   6.1187662618408538e+00	  -2.1105260000000000e-04	  -1.1125600000000002e-04	   2.8950166525541981e-05	
   2.7000000000000002e-01	  -1.2653660000000001e-02	   2.7597160000000000e-06	  -1.8204490000000000e-02	  -4.4096810000000000e-04	  -1.3246119999999999e+00	   4.1069270000000001e-05	   1.2043199141886053e+01	   5.1279181795669855e+00	   5.3153101828343505e+00	  -2.0135020000000000e-04	  -1.1490400000000001e-04	   2.6360822359832674e-05	
   2.8000000000000003e-01	  -1.2635820000000001e-02	   2.9909960000000001e-06	  -1.8171250000000000e-02	  -4.7856970000000000e-04	  -1.3222540000000000e+00	   4.4375129999999997e-05	   1.1400956501205187e+01	   6.3211047334006363e+00	   6.2377122235130749e+00	  -1.9164779999999998e-04	  -1.1855200000000001e-04	   2.3771478194123374e-05	
   2.8999999999999998e-01	  -1.2621420000000000e-02	   3.1461989999999998e-06	  -1.8140890000000000e-02	  -5.0261969999999996e-04	  -1.3203389999999999e+00	   4.8402239999999998e-05	   1.1915049954514323e+01	   6.4603046896939311e+00	   6.7357498083820975e+00	  -1.8194540000000001e-04	  -1.2219999999999999e-04	   2.1182134028414084e-05	
   2.9999999999999999e-01	  -1.2610980000000001e-02	   3.4069250000000000e-06	  -1.8113319999999999e-02	  -5.4338480000000000e-04	  -1.3189340000000001e+00	   5.1953539999999999e-05	   1.2660639980021045e+01	   5.6969975634891457e+00	   5.6542375048964697e+00	  -1.7224300000000001e-04	  -1.2584799999999999e-04	   1.8592789862704784e-05	
   3.1000000000000000e-01	  -1.2605020000000000e-02	   3.7989499999999999e-06	  -1.8087590000000001e-02	  -6.0147079999999995e-04	  -1.3181700000000001e+00	   5.7954359999999999e-05	   9.6721476785112444e+00	   6.8055835896355354e+00	   6.5992486584011942e+00	  -1.5463818000000000e-04	  -1.2629319999999999e-04	   1.5673099102181021e-05	
   3.2000000000000001e-01	  -1.2601540000000000e-02	   4.1516509999999997e-06	  -1.8062490000000000e-02	  -6.5640900000000005e-04	  -1.3178110000000001e+00	   6.3459119999999998e-05	   8.7277376229201984e+00	   6.1181397191049971e+00	   6.0975538842087804e+00	  -1.3703335999999997e-04	  -1.2673839999999999e-04	   1.2753408341657257e-05	
