   1.0000000000000000e-02	  -1.2827000000000000e-02	  -3.4576470000000003e-11	  -1.8774889999999999e-02	   2.1786580000000000e-08	  -1.3409990000000001e+00	  -2.6318390000000000e-09	   7.2960365506685090e+00	   7.3338935957863312e+00	   7.3338969925034991e+00	                      NaN	                      NaN	                      NaN	
   2.0000000000000000e-02	  -1.2827010000000000e-02	  -1.3893919999999999e-10	  -1.8774570000000001e-02	   8.7412880000000005e-08	  -1.3410000000000000e+00	  -1.0290670000000000e-08	   7.2984541455981393e+00	   7.3361150572113205e+00	   7.3361217503434073e+00	                      NaN	                      NaN	                      NaN	
   2.9999999999999999e-02	  -1.2827020000000000e-02	  -3.0933360000000002e-10	  -1.8774039999999999e-02	   1.9999969999999999e-07	  -1.3410029999999999e+00	  -2.4689760000000001e-08	   7.3310493695008914e+00	   7.3667154459114066e+00	   7.3667251628217745e+00	                      NaN	                      NaN	                      NaN	
   4.0000000000000001e-02	  -1.2827050000000000e-02	  -5.3512219999999999e-10	  -1.8773379999999999e-02	   3.5875330000000001e-07	  -1.3410070000000001e+00	  -4.3918809999999997e-08	   7.3790558530924795e+00	   7.4198360942015924e+00	   7.4198481148109598e+00	                      NaN	                      NaN	                      NaN	
   5.0000000000000003e-02	  -1.2827099999999999e-02	  -8.0390359999999999e-10	  -1.8772670000000002e-02	   5.6155919999999996e-07	  -1.3410120000000001e+00	  -6.8810599999999998e-08	   7.3684843795635420e+00	   7.4019611036299784e+00	   7.4019779089567646e+00	   1.0350600000000000e-60	   5.0151100000000031e-49	   1.8720546294973133e-05	
   5.9999999999999998e-02	  -1.2827180000000001e-02	  -1.1165280000000001e-09	  -1.8771880000000001e-02	   8.0959290000000002e-07	  -1.3410169999999999e+00	  -9.9249620000000003e-08	   7.3086064410567353e+00	   7.3465014205709096e+00	   7.3465197608969586e+00	   3.8654399999999980e-05	   5.0151100000000031e-49	   2.4661481280760680e-05	
   7.0000000000000007e-02	  -1.2827290000000000e-02	  -1.4883219999999999e-09	  -1.8770880000000000e-02	   1.1030690000000001e-06	  -1.3410240000000000e+00	  -1.3412550000000001e-07	   7.2801580763932652e+00	   7.3287099225250252e+00	   7.3287268140785979e+00	   7.7308800000000014e-05	   5.0151100000000031e-49	   3.0602416266548238e-05	
   8.0000000000000002e-02	  -1.2827409999999999e-02	  -1.9306290000000001e-09	  -1.8769660000000001e-02	   1.4407550000000001e-06	  -1.3410320000000000e+00	  -1.7503549999999999e-07	   7.2775318116671670e+00	   7.3073318161545693e+00	   7.3073454113912204e+00	   1.1596320000000000e-04	   5.0151100000000031e-49	   3.6543351252335783e-05	
   8.9999999999999997e-02	  -1.2827540000000000e-02	  -2.4610910000000001e-09	  -1.8768179999999999e-02	   1.8231839999999999e-06	  -1.3410409999999999e+00	  -2.2478870000000001e-07	   7.2478269545594882e+00	   7.2755900894678796e+00	   7.2756008986269940e+00	   1.5461759999999997e-04	   5.0151100000000031e-49	   4.2484286238123327e-05	
   1.0000000000000001e-01	  -1.2827699999999999e-02	  -3.0994720000000001e-09	  -1.8766379999999999e-02	   2.2514460000000002e-06	  -1.3410530000000001e+00	  -2.8486280000000002e-07	   7.2259532208024524e+00	   7.2704701561275229e+00	   7.2704806925575198e+00	   1.9327200000000000e-04	   5.0151100000000031e-49	   4.8425221223910885e-05	
   1.1000000000000000e-01	  -1.2827850000000000e-02	  -3.8543220000000002e-09	  -1.8764250000000000e-02	   2.7246979999999999e-06	  -1.3410660000000001e+00	  -3.5322420000000002e-07	   7.2710058315940316e+00	   7.3134683887097065e+00	   7.3134772068977636e+00	   2.3929479999999998e-04	  -2.2619599999999996e-05	   5.0028977357041709e-05	
   1.2000000000000000e-01	  -1.2828000000000001e-02	  -4.7465129999999997e-09	  -1.8761890000000000e-02	   3.2433439999999999e-06	  -1.3410800000000000e+00	  -4.2961359999999998e-07	   7.3244143446515420e+00	   7.3493852441714349e+00	   7.3493922545304216e+00	   2.8531759999999993e-04	  -4.5239199999999992e-05	   5.1632733490172533e-05	
   1.3000000000000000e-01	  -1.2828140000000000e-02	  -5.7858239999999998e-09	  -1.8759359999999999e-02	   3.8077009999999998e-06	  -1.3410949999999999e+00	  -5.1438629999999996e-07	   7.2982317097018914e+00	   7.3541617809087105e+00	   7.3541693629935647e+00	   3.3134039999999998e-04	  -6.7858800000000015e-05	   5.3236489623303358e-05	
   1.4000000000000001e-01	  -1.2828269999999999e-02	  -6.9664130000000003e-09	  -1.8756650000000000e-02	   4.4181540000000003e-06	  -1.3411100000000000e+00	  -6.0908979999999997e-07	   7.2859192302672682e+00	   7.3517189299582926e+00	   7.3517301524780088e+00	   3.7736320000000004e-04	  -9.0478400000000052e-05	   5.4840245756434188e-05	
