,Time,x,z,pitch,WG1,WG2,WG3
44,0.45,-0.01282844,-0.01859924,-1.342037,0.000965553,-0.000631811,-1.742889208068228e-05
46,0.47,-0.01282911,-0.01858547,-1.342124,0.0006801186,-0.0005262302,-2.0883364028511728e-05
48,0.49,-0.01282984,-0.01857138,-1.342212,0.0003946842,-0.0004206494,-2.4337835976341185e-05
49,0.5,-0.01283022,-0.01856423,-1.342256,0.000251967,-0.000367859,-2.6065071950255912e-05
51,0.52,-0.01283101,-0.0185498,-1.342344,-0.0001029634,-0.0002207154,-2.768329007872348e-05
52,0.53,-0.0128314,-0.01854254,-1.342391,-0.0002804286,-0.0001471436,-2.8492399142957263e-05
54,0.55,-0.0128322,-0.01852804,-1.342487,-0.000635359,5.015110000000003e-49,-3.011061727142483e-05
55,0.56,-0.0128326,-0.0185208,-1.342533,-0.0008320272,9.57946000000002e-05,-2.9998046613745825e-05
57,0.58,-0.01283336,-0.01850628,-1.342627,-0.0012253635999999,0.0002873837999999,-2.9772905298387808e-05
58,0.59,-0.01283371,-0.01849897,-1.342674,-0.0014220317999999,0.0003831783999999,-2.9660334640708804e-05
60,0.61,-0.01283439,-0.01848426,-1.342772,-0.001848018,0.0005906123999999,-2.8772497908087476e-05
61,0.62,-0.01283473,-0.01847688,-1.342819,-0.002077336,0.0007022517999999,-2.7997231833145153e-05
63,0.64,-0.01283538,-0.01846217,-1.342916,-0.002535972,0.0009255306,-2.6446699683260512e-05
64,0.65,-0.01283568,-0.01845486,-1.342966,-0.00276529,0.00103717,-2.5671433608318188e-05
66,0.67,-0.01283623,-0.01844041,-1.343066,-0.003207538,0.001272986,-2.3611663444724517e-05
68,0.69,-0.01283684,-0.0184261,-1.343162,-0.0036497859999999,0.0015088019999999,-2.155189328113086e-05
69,0.7,-0.01283713,-0.018419,-1.343209,-0.00387091,0.0016267099999999,-2.052200819933402e-05
71,0.72,-0.01283768,-0.01840488,-1.34331,-0.00432175,0.0018766339999999,-1.8972421682241304e-05
72,0.73,-0.01283794,-0.01839791,-1.343361,-0.00454717,0.0020015959999999,-1.8197628423694943e-05
74,0.75,-0.01283855,-0.01838412,-1.343456,-0.00499801,0.00225152,-1.6648041906602226e-05
75,0.76,-0.0128389,-0.01837728,-1.343502,-0.00521381,0.002372664,-1.656570693993431e-05
77,0.78,-0.01283958,-0.0183638,-1.343597,-0.00564541,0.002614952,-1.6401037006598474e-05
78,0.79,-0.01283992,-0.01835721,-1.343651,-0.0058612099999999,0.002736096,-1.631870203993056e-05
80,0.81,-0.01284064,-0.01834443,-1.34375,-0.006283636,0.002972158,-1.7077178885066732e-05
81,0.82,-0.01284108,-0.01833818,-1.343794,-0.0064902619999999,0.0030870759999999,-1.791799069687081e-05
83,0.84,-0.01284205,-0.01832582,-1.34388,-0.0069035139999999,0.003316912,-1.959961432047899e-05
85,0.86,-0.01284302,-0.01831371,-1.343973,-0.007327452,0.003556238,-2.214564408987859e-05
86,0.87,-0.01284353,-0.01830788,-1.344027,-0.007544764,0.003680646,-2.385086204747409e-05
88,0.89,-0.01284458,-0.01829674,-1.344118,-0.007979388,0.003929462,-2.72612979626651e-05
89,0.9,-0.01284519,-0.01829136,-1.344164,-0.0081967,0.00405387,-2.8966515920260605e-05
91,0.92,-0.01284639,-0.01828089,-1.344243,-0.008649508,0.004480438,-3.296613540281775e-05
92,0.93,-0.01284699,-0.01827574,-1.344286,-0.008875912,0.004693722,-3.496594514409633e-05
94,0.95,-0.01284824,-0.01826574,-1.344379,-0.00932872,0.00512029,-3.896556462665346e-05
95,0.96,-0.01284887,-0.01826095,-1.344417,-0.009360414,0.005230524,-4.014202268333591e-05
97,0.98,-0.01285025,-0.01825179,-1.344502,-0.009423802,0.005450992,-4.2494938796700816e-05
98,0.99,-0.01285091,-0.01824748,-1.344539,-0.0094554959999999,0.005561226,-4.367139685338327e-05
100,1.01,-0.01285221,-0.01823931,-1.344622,-0.009480998,0.005712908,-4.434463311356642e-05
101,1.02,-0.01285285,-0.01823545,-1.344664,-0.0094748059999999,0.0057543559999999,-4.3841411317067126e-05
103,1.04,-0.01285407,-0.01822815,-1.344734,-0.009462422,0.0058372519999999,-4.283496772406853e-05
105,1.06,-0.0128553,-0.01822134,-1.344802,-0.009393492,0.005847556,-4.028095969268944e-05
106,1.07,-0.01285585,-0.01821813,-1.344832,-0.009330754,0.005816412,-3.823017345780965e-05
108,1.09,-0.01285696,-0.01821216,-1.344906,-0.0092052779999999,0.0057541239999999,-3.4128600988050066e-05
109,1.1,-0.01285748,-0.01820942,-1.344939,-0.00914254,0.0057229799999999,-3.207781475317027e-05
111,1.12,-0.01285851,-0.01820444,-1.345002,-0.00891848,0.0055459719999999,-2.6761270764580557e-05
112,1.13,-0.01285901,-0.01820219,-1.345032,-0.00880645,0.005457468,-2.4102998770285763e-05
114,1.15,-0.01285992,-0.01819818,-1.345086,-0.00858239,0.00528046,-1.878645478169605e-05
115,1.16,-0.01286036,-0.0181964,-1.345115,-0.008376826,0.00512606,-1.6857576556837407e-05
117,1.18,-0.01286118,-0.01819329,-1.345166,-0.007965698,0.00481726,-1.2999820107120118e-05
118,1.19,-0.01286159,-0.01819194,-1.34519,-0.007760134,0.00466286,-1.1070941882261476e-05
120,1.21,-0.01286237,-0.01818972,-1.345236,-0.00727896,0.004322716,-9.04218574703338e-06
122,1.23,-0.01286311,-0.01818813,-1.34528,-0.0067277399999999,0.003951228,-8.84242992629447e-06
123,1.24,-0.01286347,-0.01818757,-1.345302,-0.0064521299999999,0.003765484,-8.742552015925018e-06
125,1.26,-0.01286417,-0.01818687,-1.345337,-0.005948922,0.003412906,-1.0667936515648086e-05
126,1.27,-0.01286451,-0.01818674,-1.345354,-0.005721324,0.003246072,-1.2693198925740613e-05
128,1.29,-0.01286513,-0.01818693,-1.345383,-0.0052661279999999,0.002912404,-1.6743723745925657e-05
129,1.3,-0.01286543,-0.01818726,-1.345397,-0.0050385299999999,0.00274557,-1.876898615601818e-05
131,1.32,-0.012866,-0.01818834,-1.345422,-0.0041989259999999,0.00217971,-2.513160414249936e-05
132,1.33,-0.01286626,-0.01818909,-1.345432,-0.003779124,0.00189678,-2.8312913135739947e-05
134,1.35,-0.01286676,-0.01819099,-1.345448,-0.00293952,0.00133092,-3.467553112222112e-05
135,1.36,-0.01286697,-0.01819214,-1.345452,-0.0024666341999999,0.0009566175999999,-3.692378350634675e-05
137,1.38,-0.01286736,-0.01819485,-1.345464,-0.0015208626,0.0002080128,-4.1420288274597945e-05
138,1.39,-0.01286753,-0.01819641,-1.345468,-0.0010479768,-0.0001662895999999,-4.366854065872357e-05
140,1.41,-0.01286782,-0.0181999,-1.345471,-5.0440800000000013e-05,-0.0009111175999999,-4.543038388020151e-05
142,1.43,-0.01286799,-0.01820392,-1.345465,0.0009988596,-0.0016521687999999,-4.445756555490614e-05
143,1.44,-0.01286803,-0.01820611,-1.345459,0.0015235098,-0.0020226944,-4.397115639225846e-05
145,1.46,-0.01286809,-0.01821084,-1.34545,0.002574366,-0.002750686,-4.02164664898546e-05
146,1.47,-0.01286807,-0.01821337,-1.345444,0.003100572,-0.003108152,-3.694818575009842e-05
148,1.49,-0.01286794,-0.01821872,-1.345424,0.004152984,-0.003823084,-3.0411624270586065e-05
149,1.5,-0.01286782,-0.01822156,-1.34541,0.00467919,-0.00418055,-2.714334353082989e-05
151,1.52,-0.0128675,-0.01822749,-1.345379,0.005823538,-0.004949978,-1.813430483188584e-05
152,1.53,-0.01286732,-0.01823059,-1.345365,0.006395712,-0.005334692,-1.3629785482413815e-05
154,1.55,-0.01286686,-0.01823712,-1.345333,0.00754006,-0.00610412,-4.620746783469767e-06
155,1.56,-0.01286656,-0.01824051,-1.345312,0.008071748,-0.006504182,-4.1770117531962403e-07
157,1.58,-0.0128658,-0.01824758,-1.345262,0.009135124,-0.007304306,7.988390040980662e-06
159,1.6,-0.01286496,-0.01825484,-1.345212,0.0101985,-0.00810443,1.6394481257280947e-05
160,1.61,-0.0128645,-0.01825858,-1.345188,0.01072614,-0.008422684,1.96844789518912e-05
162,1.63,-0.01286344,-0.01826625,-1.345133,0.0117814199999999,-0.0090591919999999,2.6264474341111624e-05
163,1.64,-0.01286282,-0.01827018,-1.345101,0.0123090599999999,-0.0093774459999999,2.9554472035721876e-05
165,1.66,-0.01286141,-0.01827818,-1.345027,0.0133072,-0.00997174,3.539198247372397e-05
166,1.67,-0.01286067,-0.0182822,-1.344993,0.0137777,-0.01024778,3.793949521711581e-05
168,1.69,-0.01285911,-0.01829042,-1.344924,0.0147187,-0.01079986,4.303452070389951e-05
169,1.7,-0.01285828,-0.01829461,-1.344889,0.0151892,-0.0110759,4.558203344729135e-05
171,1.72,-0.0128564,-0.01830317,-1.344808,0.01597156,-0.01158238,4.9911151096365377e-05
172,1.73,-0.01285535,-0.01830749,-1.344762,0.01636274,-0.01183562,5.2075709920902384e-05
174,1.75,-0.01285315,-0.01831596,-1.344666,0.0171451,-0.0123421,5.64048275699764e-05
175,1.76,-0.012852,-0.01832017,-1.34462,0.01744488,-0.01255272,5.8267041492387545e-05
177,1.78,-0.01284962,-0.01832864,-1.34453,0.01804444,-0.01297396,6.199146933720984e-05
179,1.8,-0.01284709,-0.01833753,-1.34444,0.018644,-0.0133952,6.571589718203212e-05
180,1.81,-0.01284576,-0.01834216,-1.344394,0.01883746,-0.01351454,6.725203185680242e-05
182,1.83,-0.01284301,-0.01835164,-1.344295,0.01922438,-0.01375322,7.032430120634303e-05
183,1.84,-0.01284155,-0.01835641,-1.34424,0.01941784,-0.0138725599999999,7.186043588111333e-05
185,1.86,-0.01283845,-0.01836572,-1.344121,0.01969148,-0.01403696,7.485172027307703e-05
186,1.87,-0.01283682,-0.01837025,-1.344058,0.01977166,-0.01408202,7.630686999027043e-05
188,1.89,-0.01283347,-0.01837912,-1.343933,0.0199320199999999,-0.01417214,7.92171694246572e-05
189,1.9,-0.01283176,-0.0183835,-1.343872,0.0200121999999999,-0.0142172,8.067231914185059e-05
191,1.92,-0.01282829,-0.01839232,-1.343755,0.0198455599999999,-0.01414328,8.48846434486714e-05
192,1.93,-0.0128265,-0.01839677,-1.343696,0.01976224,-0.01410632,8.699080560208182e-05
194,1.95,-0.01282281,-0.01840575,-1.343572,0.0195956,-0.0140324,9.120312990890265e-05
196,1.97,-0.01281892,-0.01841462,-1.343437,0.01905172,-0.0136882,9.80739506056657e-05
197,1.98,-0.0128169,-0.01841896,-1.343366,0.01877978,-0.0135161,0.000101509360954
199,2.0,-0.01281273,-0.01842736,-1.343223,0.0182359,-0.0131719,0.0001083801816508
200,2.01,-0.01281059,-0.01843143,-1.343153,0.01785962,-0.01288666,0.0001131928978559
202,2.03,-0.01280623,-0.01843942,-1.343016,0.01710706,-0.01231618,0.0001228183302663
203,2.04,-0.012804,-0.01844336,-1.342948,0.0167307799999999,-0.0120309399999999,0.0001276310464715
205,2.06,-0.01279937,-0.01845118,-1.34281,0.0158652999999999,-0.0114153799999999,0.0001380335061069
206,2.07,-0.01279696,-0.01845503,-1.342738,0.0153761,-0.01108506,0.0001436232495372
208,2.09,-0.01279199,-0.01846252,-1.342591,0.0143977,-0.01042442,0.0001548027363978
209,2.1,-0.01278942,-0.01846614,-1.342517,0.0139084999999999,-0.0100941,0.000160392479828
211,2.12,-0.01278413,-0.01847309,-1.342371,0.0126478999999999,-0.0093631319999999,0.0001707001009158
212,2.13,-0.01278139,-0.01847642,-1.342299,0.0120176,-0.008997648,0.0001758539114597
214,2.15,-0.01277571,-0.01848282,-1.342156,0.010757,-0.00826668,0.0001861615325475
216,2.17,-0.0127698,-0.01848891,-1.342012,0.009384136,-0.007215912,0.0001938733559456
217,2.18,-0.01276676,-0.01849185,-1.34194,0.0086977039999999,-0.0066905279999999,0.0001977292676446
219,2.2,-0.01276046,-0.01849749,-1.341801,0.00732484,-0.00563976,0.0002054410910427
220,2.21,-0.0127572,-0.01850016,-1.341733,0.006546992,-0.00510848,0.0002074842926778
222,2.23,-0.01275048,-0.0185052,-1.341596,0.004991296,-0.00404592,0.0002115706959481
223,2.24,-0.01274702,-0.01850755,-1.341526,0.0042134479999999,-0.0035146399999999,0.0002136138975833
225,2.26,-0.01273992,-0.01851193,-1.341389,0.0026166894,-0.00237047066,0.0002275464925484
226,2.27,-0.01273627,-0.01851398,-1.341323,0.0017977787999999,-0.0017575813199999,0.0002394358858784
228,2.29,-0.01272878,-0.01851777,-1.341199,0.0001599575999999,-0.0005318026399999,0.0002632146725384
229,2.3,-0.01272496,-0.01851953,-1.341139,-0.000658953,8.108669999999906e-05,0.0002751040658684
231,2.32,-0.01271719,-0.01852277,-1.341016,-0.0022541877999999,0.0013604160199999,0.0002737137865985
233,2.34,-0.01270921,-0.0185256,-1.340898,-0.0038494225999999,0.0026397453399999,0.0002723235073286
234,2.35,-0.01270513,-0.01852684,-1.340842,-0.00464704,0.0032794099999999,0.0002716283676937
236,2.37,-0.01269688,-0.018529,-1.340738,-0.006298076,0.004628322,0.0002707658768937
237,2.38,-0.01269273,-0.01852995,-1.340688,-0.0071235939999999,0.0053027779999999,0.0002703346314937
239,2.4,-0.01268438,-0.01853157,-1.340589,-0.00877463,0.0066516899999999,0.0002694721406937
240,2.41,-0.01268017,-0.01853224,-1.340542,-0.009543824,0.007306124,0.0002692724570401
242,2.43,-0.01267166,-0.01853332,-1.340459,-0.011082212,0.008614992,0.0002688730897329
243,2.44,-0.01266738,-0.01853371,-1.340421,-0.0118514059999999,0.0092694259999999,0.0002686734060793
245,2.46,-0.01265885,-0.01853428,-1.34035,-0.0133371799999999,0.0105889679999999,0.0002684767307301
246,2.47,-0.01265461,-0.01853446,-1.340315,-0.01405376,0.011254076,0.0002684797390345
248,2.49,-0.01264612,-0.01853457,-1.340253,-0.01548692,0.012584292,0.0002684857556432
249,2.5,-0.01264187,-0.01853452,-1.340227,-0.0162035,0.0132494,0.0002684887639476
251,2.52,-0.01263337,-0.01853418,-1.340189,-0.01767822,0.01459092,0.000268827556536
253,2.54,-0.01262493,-0.01853368,-1.340161,-0.01915294,0.01593244,0.0002691663491245
254,2.55,-0.01262074,-0.01853338,-1.340149,-0.0198903,0.0166032,0.0002693357454187
256,2.57,-0.0126124,-0.01853264,-1.34013,-0.0209410599999999,0.0178349999999999,0.0002442631461018
257,2.58,-0.01260824,-0.01853219,-1.340125,-0.02146644,0.0184509,0.0002317268464433
259,2.6,-0.01259999,-0.01853113,-1.34013,-0.0225172,0.0196827,0.0002066542471263
260,2.61,-0.01259589,-0.01853058,-1.340139,-0.0230188199999999,0.0202398399999999,0.0002042290112295
262,2.63,-0.01258772,-0.01852952,-1.340169,-0.0240220599999999,0.0213541199999999,0.0001993785394358
263,2.64,-0.01258365,-0.01852903,-1.340189,-0.02452368,0.02191126,0.000196953303539
265,2.66,-0.01257555,-0.01852811,-1.340235,-0.02531364,0.02290244,0.0001903250731691
266,2.67,-0.01257153,-0.01852764,-1.340263,-0.02560198,0.02333648,0.000186122078696
268,2.69,-0.0125636,-0.0185267,-1.340331,-0.0261786599999999,0.0242045599999999,0.0001777160897498
270,2.71,-0.01255582,-0.0185258,-1.340415,-0.02661164,0.024852,0.0001676821010198
271,2.72,-0.012552,-0.0185254,-1.340464,-0.02675628,0.0250654,0.0001618511067629
273,2.74,-0.01254454,-0.01852472,-1.340573,-0.02704556,0.0254922,0.0001501891182491
274,2.75,-0.01254091,-0.01852445,-1.340633,-0.0271902,0.0257055999999999,0.0001443581239921
276,2.77,-0.01253386,-0.01852409,-1.340768,-0.02735972,0.0260341999999999,0.0001301777167348
277,2.78,-0.01253046,-0.01852402,-1.340842,-0.02744448,0.0261984999999999,0.0001230875131061
279,2.8,-0.01252394,-0.01852412,-1.341003,-0.0276139999999999,0.0265270999999999,0.0001089071058488
280,2.81,-0.01252083,-0.0185243,-1.34109,-0.02748394,0.02646864,0.0001009493793752
282,2.83,-0.01251494,-0.01852496,-1.341279,-0.02722382,0.02635172,8.50339264281522e-05
283,2.84,-0.01251216,-0.01852544,-1.34138,-0.02709376,0.02629326,7.707619995459667e-05
285,2.86,-0.01250695,-0.01852672,-1.341596,-0.02663746,0.02584714,6.0331994177893326e-05
286,2.87,-0.01250454,-0.01852751,-1.34171,-0.02631122,0.0254594799999999,5.1545514874745454e-05
288,2.89,-0.01250017,-0.01852939,-1.34195,-0.0256587399999999,0.0246841599999999,3.3972556268450105e-05
290,2.91,-0.01249642,-0.01853174,-1.342209,-0.0248696399999999,0.0237638799999999,1.544570680137999e-05
291,2.92,-0.01249478,-0.01853313,-1.342349,-0.02440678,0.02323126,5.705336637457778e-06
293,2.94,-0.012492,-0.01853643,-1.342645,-0.02348106,0.02216602,-1.3775403690387069e-05
294,2.95,-0.01249085,-0.01853834,-1.3428,-0.0230182,0.0216334,-2.3515773854309708e-05
296,2.97,-0.01248907,-0.01854263,-1.34312,-0.0217890399999999,0.0200969199999999,-4.514241549641021e-05
297,2.98,-0.01248842,-0.01854502,-1.343284,-0.02117446,0.01932868,-5.595573631746021e-05
299,3.0,-0.01248767,-0.01855025,-1.343624,-0.0199453,0.0177922,-7.758237795956072e-05
300,3.01,-0.01248758,-0.01855311,-1.343801,-0.0191409,0.01694792,-8.94452124569742e-05
302,3.03,-0.01248802,-0.01855932,-1.344175,-0.0175321,0.01525936,-0.0001131708814518
303,3.04,-0.01248855,-0.0185627,-1.344371,-0.0167276999999999,0.0144150799999999,-0.0001250337159492
305,3.06,-0.01249023,-0.01857012,-1.344778,-0.0150056199999999,0.0125891159999999,-0.0001497104607479
307,3.08,-0.01249277,-0.01857844,-1.345198,-0.0131702599999999,0.0106257479999999,-0.0001753382813506
308,3.09,-0.01249436,-0.01858292,-1.345413,-0.01225258,0.009644064,-0.000188152191652
310,3.11,-0.01249825,-0.01859249,-1.345854,-0.010344706,0.007602782,-0.000214683682099
311,3.12,-0.01250055,-0.01859755,-1.34608,-0.0093545119999999,0.0065431839999999,-0.0002284012622446
313,3.14,-0.01250592,-0.01860825,-1.346546,-0.0073741239999999,0.0044239879999999,-0.0002558364225359
314,3.15,-0.01250901,-0.0186139,-1.346786,-0.00638393,0.00336439,-0.0002695540026815
316,3.17,-0.01251608,-0.01862589,-1.347281,-0.004278318,0.001198434,-0.0002989037153942
317,3.18,-0.01252006,-0.01863223,-1.347536,-0.0032255119999999,0.0001154559999999,-0.0003135785717506
319,3.2,-0.01252887,-0.01864565,-1.348057,-0.0011199,-0.0020504999999999,-0.0003429282844633
320,3.21,-0.01253372,-0.01865272,-1.348321,-1.9730000000019657e-05,-0.0031356619999999,-0.0003585956511647
322,3.23,-0.01254438,-0.01866754,-1.348857,0.0021806099999999,-0.0053059859999999,-0.0003899303845676
323,3.24,-0.0125502,-0.01867526,-1.349129,0.00328078,-0.006391148,-0.0004055977512691
325,3.26,-0.01256287,-0.01869127,-1.349686,0.0055601399999999,-0.0084964079999999,-0.0004376584081484
327,3.28,-0.01257693,-0.01870815,-1.350259,0.0079185199999999,-0.0105366039999999,-0.0004704449885041
328,3.29,-0.01258447,-0.01871694,-1.350551,0.00909771,-0.011556702,-0.000486838278682
330,3.31,-0.01260062,-0.01873525,-1.351143,0.01145272,-0.0135503,-0.0005199027548865
331,3.32,-0.01260924,-0.01874476,-1.351442,0.0126285399999999,-0.0145237999999999,-0.0005365739409131
333,3.34,-0.01262759,-0.0187644,-1.35205,0.0149801799999999,-0.0164707999999999,-0.0005699163129663
334,3.35,-0.0126373,-0.01877454,-1.352358,0.016156,-0.0174443,-0.000586587498993
336,3.37,-0.01265779,-0.01879541,-1.352976,0.01840696,-0.01928002,-0.0006198399686825
337,3.38,-0.01266858,-0.01880614,-1.353286,0.0195324399999999,-0.0201978799999999,-0.0006364662035273
339,3.4,-0.01269126,-0.01882812,-1.353909,0.0217834,-0.0220336,-0.0006697186732169
340,3.41,-0.01270318,-0.01883935,-1.354226,0.02281214,-0.02282258,-0.0006863109282319
342,3.43,-0.01272819,-0.01886233,-1.354868,0.02486962,-0.02440054,-0.0007194954382621
344,3.45,-0.01275476,-0.01888604,-1.355519,0.0269271,-0.0259785,-0.0007526799482923
345,3.46,-0.0127686,-0.01889816,-1.355843,0.0277974999999999,-0.0266071999999999,-0.0007694618065142
347,3.48,-0.01279742,-0.01892284,-1.35648,0.0295382999999999,-0.0278645999999999,-0.000803025522958
348,3.49,-0.01281239,-0.01893532,-1.356796,0.0304087,-0.0284933,-0.0008198073811799
350,3.51,-0.01284355,-0.01896048,-1.357428,0.0319818599999999,-0.0296019199999999,-0.0008536253956465
351,3.52,-0.01285976,-0.01897315,-1.357747,0.03268462,-0.03008184,-0.0008706615518912
353,3.54,-0.0128935,-0.01899879,-1.358394,0.03409014,-0.03104168,-0.0009047338643806
354,3.55,-0.01291102,-0.0190118,-1.358719,0.0347929,-0.0315216,-0.0009217700206253
356,3.57,-0.01294736,-0.01903822,-1.359364,0.0357414999999999,-0.0321961199999999,-0.0009555269459441
357,3.58,-0.01296615,-0.0190516,-1.359681,0.0362158,-0.03253338,-0.0009724054086036
359,3.6,-0.01300498,-0.01907854,-1.360297,0.0371644,-0.0332079,-0.0010061623339224
360,3.61,-0.013025,-0.01909203,-1.360597,0.0373922399999999,-0.03333442,-0.0010220718122491
362,3.63,-0.01306629,-0.01911889,-1.361182,0.03784792,-0.03358746,-0.0010538907689024
364,3.65,-0.01310927,-0.01914553,-1.361757,0.0383036,-0.0338405,-0.0010857097255556
365,3.66,-0.01313141,-0.01915877,-1.362042,0.03827064,-0.03377092,-0.0010998661217106
367,3.68,-0.01317694,-0.01918507,-1.3626,0.03820472,-0.03363176,-0.0011281789140207
368,3.69,-0.01320031,-0.01919811,-1.36287,0.03817176,-0.03356218,-0.0011423353101757
370,3.71,-0.01324818,-0.01922391,-1.363385,0.03783924,-0.03321664,-0.001168461995763
371,3.72,-0.01327266,-0.01923662,-1.36363,0.03753968,-0.03294068,-0.0011804322851952
373,3.74,-0.0133227,-0.01926156,-1.364097,0.03694056,-0.0323887599999999,-0.0012043728640597
374,3.75,-0.01334827,-0.01927375,-1.364321,0.036641,-0.0321128,-0.001216343153492
376,3.77,-0.01340043,-0.01929749,-1.364747,0.03553252,-0.0311443599999999,-0.0012355662574388
377,3.78,-0.01342701,-0.01930903,-1.364948,0.03497828,-0.03066014,-0.0012451778094122
379,3.8,-0.01348107,-0.01933134,-1.365318,0.0338698,-0.0296917,-0.001264400913359
381,3.82,-0.01353629,-0.01935257,-1.365643,0.03224344,-0.02846106,-0.0012785694661613
382,3.83,-0.01356432,-0.01936272,-1.365788,0.0314302599999999,-0.0278457399999999,-0.0012856537425625
384,3.85,-0.01362117,-0.01938204,-1.366047,0.0298039,-0.0266151,-0.0012998222953648
385,3.86,-0.01364998,-0.01939115,-1.366159,0.02879382,-0.02577946,-0.0013041992878735
387,3.88,-0.01370831,-0.01940821,-1.366348,0.02677366,-0.02410818,-0.001312953272891
388,3.89,-0.0137378,-0.01941614,-1.366422,0.0257635799999999,-0.0232725399999999,-0.0013173302653997
390,3.91,-0.01379739,-0.01943074,-1.366526,0.0235942799999999,-0.0214452799999999,-0.0013232820895724
391,3.92,-0.01382746,-0.01943736,-1.366556,0.02243506,-0.02045366,-0.0013248569212364
393,3.94,-0.0138881,-0.01944917,-1.366572,0.02011662,-0.01847042,-0.0013280065845643
394,3.95,-0.01391865,-0.0194543,-1.366556,0.0189574,-0.0174788,-0.0013295814162283
396,3.97,-0.01398015,-0.01946298,-1.366478,0.0163801999999999,-0.0152967599999999,-0.0013269174732963
397,3.98,-0.01401107,-0.01946648,-1.366413,0.0150916,-0.01420574,-0.0013255855018303
399,4.0,-0.01407318,-0.01947174,-1.366234,0.0125144,-0.0120237,-0.0013229215588982
401,4.02,-0.01413554,-0.0194746,-1.365984,0.009771272,-0.009666796,-0.0013137559902328
402,4.03,-0.01416677,-0.01947508,-1.365832,0.0083997079999999,-0.0084883439999999,-0.0013091732059
404,4.05,-0.01422923,-0.01947403,-1.365465,0.00565658,-0.00613144,-0.0013000076372345
405,4.06,-0.01426041,-0.01947248,-1.365251,0.004254852,-0.0048789318,-0.0012914962537918
407,4.08,-0.01432257,-0.0194672,-1.364761,0.0014513959999999,-0.0023739153999999,-0.0012744734869065
408,4.09,-0.01435351,-0.01946344,-1.364486,4.966799999997474e-05,-0.0011214071999999,-0.0012659621034638
410,4.11,-0.01441504,-0.01945361,-1.363876,-0.002745468,0.0014421428,-0.0012443095230684
411,4.12,-0.01444559,-0.01944751,-1.36354,-0.004138876,0.0027531846,-0.0012311683261157
413,4.14,-0.0145061,-0.01943291,-1.362798,-0.0069256919999999,0.0053752681999999,-0.0012048859322104
414,4.15,-0.01453601,-0.01942438,-1.362394,-0.0083191,0.0066863099999999,-0.0011917447352577
416,4.17,-0.01459499,-0.01940473,-1.361517,-0.0110082999999999,0.0093441859999999,-0.0011547906183826
418,4.19,-0.01465269,-0.01938157,-1.360549,-0.0136975,0.012002062,-0.0011178365015075
419,4.2,-0.01468102,-0.01936866,-1.360029,-0.0150420999999999,0.0133309999999999,-0.00109935944307
421,4.22,-0.0147365,-0.01934006,-1.358916,-0.0175764599999999,0.0159159199999999,-0.0010507329553767
422,4.23,-0.01476359,-0.01932436,-1.358324,-0.01884364,0.01720838,-0.0010264197115301
424,4.25,-0.0148163,-0.01929004,-1.357069,-0.021378,0.0197933,-0.0009777932238369
