Time,x,y,z,roll,pitch,yaw,t_fore,t_port,t_stb,WG1,WG2,WG3
0.11,-0.01281552,6.386616e-08,-0.01875199,-7.812479e-06,-1.343804,-7.1589e-07,1.4165545120816967,0.7484603436039123,0.5351376662255358,1.7256839999999997e-05,5.015110000000003e-49,5.064645899573894e-05
0.12,-0.01281861,1.926397e-07,-0.01873045,-2.618297e-05,-1.344834,1.993218e-06,2.0996956168736514,2.2336917172547786,1.365891229122579,3.451367999999999e-05,5.015110000000003e-49,5.2214842051463427e-05
0.13,-0.01282174,3.96422e-07,-0.01869531,-5.792357e-05,-1.345677,5.117795e-07,1.6979519128507912,3.0766902506555946,4.066192542765126,5.177052000000001e-05,5.015110000000003e-49,5.378322510718791e-05
0.14,-0.01282322,6.574733e-07,-0.01865511,-9.606751e-05,-1.346202,5.92016e-06,2.97599936872058,5.005509569149822,5.080318481902781,6.902736000000004e-05,5.015110000000003e-49,5.5351608162912404e-05
0.15,-0.01282246,8.246823e-07,-0.0186144,-0.0001203446,-1.3462,7.628309e-06,4.243923784782047,10.239230676489429,9.894531308505995,8.62842e-05,5.015110000000003e-49,5.691999121863688e-05
0.16,-0.01281775,9.329704e-07,-0.01857942,-0.0001370179,-1.345395,8.693004e-06,7.844438087471272,7.074800925359547,7.181393567670424,9.261056000000001e-05,5.015110000000003e-49,5.460709401355367e-05
0.17,-0.01281243,1.022321e-06,-0.01854493,-0.0001523598,-1.344497,7.213875e-06,10.451007161747729,6.157250548354101,7.040029196650904,9.893692000000001e-05,5.015110000000003e-49,5.229419680847046e-05
0.18,-0.01280739,1.202014e-06,-0.01851055,-0.0001796245,-1.343762,6.775797e-06,4.370780826488012,7.824049753689139,7.444617918243578,0.00010526327999999999,5.015110000000003e-49,4.998129960338726e-05
0.19,-0.01280011,1.209416e-06,-0.01847382,-0.0001826151,-1.342763,4.708156e-06,7.602981186438406,5.88273107107642,5.96812242959564,0.00011158964,5.015110000000003e-49,4.766840239830405e-05
0.2,-0.01279149,1.27382e-06,-0.0184349,-0.0001922134,-1.341708,5.298628e-06,3.9765221566843127,6.807808296697503,6.8952600069927925,0.000117916,5.015110000000003e-49,4.5355505193220836e-05
0.21,-0.01277963,1.334493e-06,-0.01839465,-0.0002042536,-1.340297,4.001644e-06,2.8079797498069983,6.806729294716035,7.08118300079655,0.000122627,5.015110000000003e-49,4.2598682786314176e-05
0.22,-0.01276294,1.416647e-06,-0.01835659,-0.0002198429,-1.338374,2.539117e-06,7.536779339029502,10.990657736840692,11.22767479315284,0.000127338,5.015110000000003e-49,3.984186037940752e-05
0.23,-0.01274274,1.501924e-06,-0.01832382,-0.0002364992,-1.336018,-1.304006e-06,3.7564452260035717,9.27313074471369,9.071027465465061,0.00013204900000000002,5.015110000000003e-49,3.708503797250086e-05
0.24,-0.01271898,1.588875e-06,-0.01829251,-0.0002532699,-1.33317,-3.623378e-06,7.067292857157612,6.665701709431503,6.593823139953988,0.00013675999999999998,5.015110000000003e-49,3.43282155655942e-05
0.25,-0.01269525,1.633704e-06,-0.01826164,-0.0002653744,-1.33019,-7.270085e-06,4.776471403989531,5.772718798925903,5.700026322510453,0.000141471,5.015110000000003e-49,3.157139315868754e-05
0.26,-0.0126707,1.650981e-06,-0.01822786,-0.0002706253,-1.327047,-8.664157e-06,9.450603505775263,5.991895148553853,6.025554537729465,0.0001439578,5.015110000000003e-49,2.8990605076055522e-05
0.27,-0.01264829,1.681469e-06,-0.01819335,-0.0002781836,-1.324107,-9.932186e-06,12.53329261808689,5.081146446268988,5.310599589605333,0.0001464446,5.015110000000003e-49,2.6409816993423496e-05
0.28,-0.0126303,1.7955e-06,-0.0181593,-0.0002969909,-1.321736,-1.157237e-05,11.208679973178533,6.275517739671145,6.133019333197259,0.00014893140000000002,5.015110000000003e-49,2.3829028910791477e-05
0.29,-0.01261586,1.782408e-06,-0.01812818,-0.0002958404,-1.319826,-1.116616e-05,11.782013213509147,6.455934977202043,6.638213025094116,0.00015141820000000002,5.015110000000003e-49,2.1248240828159475e-05
0.3,-0.01260541,1.794459e-06,-0.01809974,-0.0002978838,-1.318429,-1.172217e-05,12.328656884381042,5.722880324190724,5.702765426173675,0.000153905,5.015110000000003e-49,1.8667452745527455e-05
0.31,-0.01259927,1.88782e-06,-0.01807303,-0.0003106407,-1.317656,-1.034165e-05,9.400071843409252,6.833368327616821,6.6149813923508525,0.00015507780000000002,5.015110000000003e-49,1.5771582411982308e-05
0.32,-0.01259527,1.908774e-06,-0.01804691,-0.0003154431,-1.317238,-9.431673e-06,8.871243598027963,6.134202831545769,6.157972469036414,0.00015625060000000002,5.015110000000003e-49,1.2875712078437159e-05
0.33,-0.01259342,1.91605e-06,-0.01802065,-0.0003191056,-1.317112,-1.062925e-05,7.548476622038319,7.14512662866705,7.111197543294539,0.0001574234,5.015110000000003e-49,9.979841744892012e-06
0.34,-0.01259141,1.919773e-06,-0.01799447,-0.0003195942,-1.317034,-1.03017e-05,6.969904064215957,8.457259043102976,8.424090744279162,0.0001585962,5.015110000000003e-49,7.0839714113468625e-06
0.35,-0.01258901,1.90165e-06,-0.01796922,-0.0003186661,-1.316875,-1.290413e-05,6.876609911259949,7.763803775456348,7.736095688209848,0.000159769,5.015110000000003e-49,4.188101077801731e-06
0.36,-0.01258606,1.898747e-06,-0.01794486,-0.0003151562,-1.316608,-1.381704e-05,6.242857188430043,7.658789248062147,7.739132480421334,0.00015942960000000004,1.3732880000000002e-05,1.1251461046700878e-06
0.37,-0.01258185,1.955352e-06,-0.01791989,-0.0003231162,-1.316211,-1.64292e-05,6.435890869498251,8.53195259817222,8.575134288142578,0.00015909019999999998,2.7465760000000005e-05,-1.937808868461556e-06
0.38,-0.01257681,2.031022e-06,-0.01789677,-0.0003339478,-1.315597,-1.72745e-05,5.267532053968808,7.86653330813215,7.900193627396785,0.00015875079999999998,4.1198640000000005e-05,-5.000763841593198e-06
0.39,-0.01256997,2.124668e-06,-0.01787367,-0.0003475093,-1.314759,-1.623202e-05,4.6594597210945405,7.65017440504711,7.616361976333442,0.00015841139999999999,5.493152000000001e-05,-8.063718814724844e-06
0.4,-0.01256108,2.185702e-06,-0.0178493,-0.0003588318,-1.313597,-1.734224e-05,4.717852038127322,8.072502365275886,8.053502774571907,0.000158072,6.86644e-05,-1.1126673787856485e-05
0.41,-0.01255002,2.278121e-06,-0.01782474,-0.0003700212,-1.312085,-1.533725e-05,6.278900139432325,7.375722758730175,7.405870732688099,0.00015663800000000001,7.309204e-05,-1.3765225021706087e-05
0.42,-0.01253819,2.376494e-06,-0.01780008,-0.0003844434,-1.310455,-1.547376e-05,7.259482425996152,6.772764848022575,6.8040067223931775,0.000155204,7.751968e-05,-1.6403776255555703e-05
0.43,-0.01252709,2.489081e-06,-0.01777533,-0.0003987885,-1.308869,-1.434631e-05,7.8470383540634465,6.789080633348663,6.7554313723731205,0.00015377,8.194732e-05,-1.9042327489405316e-05
0.44,-0.01251651,2.572611e-06,-0.01775075,-0.0004096621,-1.30739,-1.373535e-05,7.408191156456457,6.966611375967874,6.9443828865686,0.000152336,8.637496000000001e-05,-2.1680878723254933e-05
0.45,-0.01250662,2.635358e-06,-0.01772635,-0.0004176953,-1.306004,-1.487495e-05,8.455183323275053,7.009322085888847,6.974461233720875,0.000150902,9.080260000000002e-05,-2.4319429957104546e-05
0.46,-0.0124978,2.689888e-06,-0.01770258,-0.0004234678,-1.304767,-1.346643e-05,8.36512865692728,7.081889226515438,7.0482773967418515,0.00014727460000000001,9.537228000000003e-05,-2.6336052608194727e-05
0.47,-0.01248991,2.726913e-06,-0.01767978,-0.0004280775,-1.303707,-1.490774e-05,7.856730464924169,6.712822651379206,6.739497884719581,0.00014364720000000002,9.994196e-05,-2.8352675259284895e-05
0.48,-0.01248308,2.770135e-06,-0.01765739,-0.0004318724,-1.302753,-1.524641e-05,8.139054602605,7.609035592444658,7.6496982810571055,0.00014001980000000002,0.00010451164000000001,-3.0369297910375073e-05
0.49,-0.01247652,2.82005e-06,-0.01763628,-0.0004369418,-1.301878,-1.541528e-05,8.690480979570644,7.67292472568022,7.657195221002615,0.0001363924,0.00010908132000000002,-3.2385920561465255e-05
0.5,-0.01247082,2.882938e-06,-0.01761712,-0.0004429862,-1.301145,-1.748126e-05,8.695304187760389,7.320383430309377,7.333963218228385,0.000132765,0.00011365100000000001,-3.4402543212555436e-05
0.51,-0.01246615,2.972919e-06,-0.01759943,-0.0004523207,-1.300571,-1.617526e-05,7.763014258019299,7.35614810136242,7.36604571260896,0.00012724400000000002,0.00011792080000000002,-3.5489094539520606e-05
0.52,-0.01246137,3.05893e-06,-0.01758275,-0.000462383,-1.300069,-1.734747e-05,7.100305174044332,7.739395832260328,7.776232346276107,0.00012172299999999999,0.0001221906,-3.6575645866485776e-05
0.53,-0.01245657,3.158771e-06,-0.01756734,-0.0004739169,-1.299519,-1.73326e-05,6.847029887658001,7.811253921163501,7.840487650242486,0.000116202,0.0001264604,-3.7662197193450946e-05
0.54,-0.01245094,3.274338e-06,-0.01755234,-0.0004881283,-1.29889,-1.658741e-05,6.899958271172881,7.627356357468523,7.626025223830659,0.00011068099999999999,0.0001307302,-3.874874852041611e-05
0.55,-0.01244496,3.390605e-06,-0.01753812,-0.000501783,-1.298195,-1.810568e-05,7.053041325178239,7.435995502017646,7.399988350013365,0.00010516,0.000135,-3.983529984738128e-05
0.56,-0.01243872,3.490809e-06,-0.01752485,-0.000513103,-1.297462,-1.667642e-05,7.216533259433371,7.164205485762283,7.136774680112476,9.771315999999999e-05,0.00013944320000000001,-3.9749409550623085e-05
0.57,-0.01243242,3.581203e-06,-0.0175115,-0.0005220209,-1.296761,-1.781545e-05,6.908529135349415,7.144151429438983,7.147727273848982,9.026632000000006e-05,0.0001438864,-3.9663519253864884e-05
0.58,-0.01242614,3.658807e-06,-0.01749807,-0.0005294497,-1.29606,-1.828089e-05,6.637303914603088,7.030901279651875,7.020499612794273,8.281948000000004e-05,0.0001483296,-3.957762895710669e-05
0.59,-0.01241924,3.726507e-06,-0.01748496,-0.0005351168,-1.29535,-1.786288e-05,7.13221044233763,6.930445719422421,6.912692806364674,7.537264000000001e-05,0.00015277280000000002,-3.949173866034849e-05
0.6,-0.01241241,3.785969e-06,-0.01747179,-0.0005394138,-1.294689,-2.002117e-05,7.492034200057965,7.09270266528619,7.0842580916472535,6.79258e-05,0.00015721600000000003,-3.9405848363590295e-05
0.61,-0.01240582,3.840237e-06,-0.01745866,-0.0005428686,-1.294093,-1.936843e-05,7.4499027864780505,7.272737066999836,7.288687131199115,5.434064e-05,0.00016216400000000004,-3.858447711503243e-05
0.62,-0.01239908,3.895183e-06,-0.0174469,-0.0005459643,-1.293545,-2.039281e-05,7.304700030386682,7.3271150343786005,7.324995574519546,4.075548e-05,0.00016711200000000002,-3.7763105866474554e-05
0.63,-0.01239244,3.948855e-06,-0.0174359,-0.0005491584,-1.293012,-2.154631e-05,6.998123661588297,7.606674423195268,7.61741751727012,2.717032e-05,0.00017206000000000003,-3.6941734617916687e-05
0.64,-0.01238523,4.01611e-06,-0.01742563,-0.0005538561,-1.292465,-2.155197e-05,6.725568933271018,7.622144497665535,7.636407723602277,1.3585159999999997e-05,0.00017700799999999998,-3.612036336935881e-05
0.65,-0.01237737,4.088863e-06,-0.01741606,-0.0005600362,-1.291854,-2.411255e-05,6.963596552745404,7.7183491143072605,7.735517641421495,1.03506e-60,0.000181956,-3.5298992120800946e-05
0.66,-0.012369,4.172343e-06,-0.01740701,-0.0005672251,-1.291168,-2.402227e-05,7.553449149479423,7.481139533713223,7.487154763754306,1.03506e-60,0.000186104,-3.426188955924957e-05
0.67,-0.01236058,4.261883e-06,-0.01739927,-0.000574609,-1.290504,-2.525233e-05,7.611260500845429,7.313574542442355,7.326010620093552,1.03506e-60,0.00019025200000000002,-3.322478699769818e-05
0.68,-0.0123527,4.358306e-06,-0.01739248,-0.0005831598,-1.28989,-2.632951e-05,7.542102774334035,7.320213386553034,7.322259029685224,1.03506e-60,0.0001944,-3.21876844361468e-05
0.69,-0.01234476,4.461991e-06,-0.0173862,-0.0005915728,-1.289324,-2.58242e-05,7.522361732350053,7.324311625982925,7.305425569245908,1.03506e-60,0.000198548,-3.1150581874595434e-05
0.7,-0.01233695,4.548097e-06,-0.01738091,-0.0005983994,-1.288808,-2.759876e-05,7.732129309972822,7.185193420640985,7.1658551169708815,1.03506e-60,0.000202696,-3.011347931304405e-05
0.71,-0.01232967,4.626303e-06,-0.01737656,-0.0006036044,-1.288368,-2.746086e-05,7.668477211803776,7.246287441510461,7.249147828731488,-1.9701000000000003e-05,0.00020637260000000004,-2.9241650420458222e-05
0.72,-0.01232256,4.703277e-06,-0.01737266,-0.0006080488,-1.288008,-2.841918e-05,7.50385307046535,7.3503741153456055,7.339134494618886,-3.940200000000001e-05,0.0002100492,-2.836982152787239e-05
0.73,-0.01231591,4.772689e-06,-0.01736953,-0.0006117187,-1.287676,-2.992364e-05,7.252401840052028,7.249814755979301,7.2429081161871345,-5.9103e-05,0.0002137258,-2.749799263528656e-05
0.74,-0.01230919,4.842298e-06,-0.01736722,-0.0006140311,-1.287366,-2.959291e-05,7.174517654922761,7.1668768518586905,7.156982727515056,-7.880400000000001e-05,0.0002174024,-2.662616374270073e-05
0.75,-0.0123025,4.902246e-06,-0.01736514,-0.0006153512,-1.287092,-3.151735e-05,7.011312925843523,7.2530343724158275,7.2624230311093925,-9.8505e-05,0.000221079,-2.57543348501149e-05
0.76,-0.01229581,4.96597e-06,-0.0173632,-0.0006172409,-1.286816,-3.195731e-05,6.786301629580832,7.297998815279471,7.311667932626698,-0.00011267440000000001,0.00022404680000000002,-2.563606053366713e-05
0.77,-0.01228846,5.03815e-06,-0.01736203,-0.0006200043,-1.28652,-3.281545e-05,6.782529574476108,7.360300826264838,7.367323320660237,-0.0001268438,0.0002270146,-2.5517786217219353e-05
0.78,-0.01228094,5.109215e-06,-0.01736133,-0.0006236919,-1.286179,-3.461504e-05,7.2846265054089185,7.5314139286645965,7.5355410589297005,-0.00014101320000000001,0.00022998240000000002,-2.539951190077158e-05
0.79,-0.01227331,5.190987e-06,-0.01736114,-0.0006281778,-1.285825,-3.459114e-05,7.6734494833454345,7.491403659781568,7.513494829184508,-0.0001551826,0.00023295019999999998,-2.5281237584323807e-05
0.8,-0.01226591,5.279998e-06,-0.01736224,-0.0006333856,-1.2855,-3.626631e-05,7.558042154935756,7.447504934676543,7.442868661090481,-0.000169352,0.000235918,-2.516296326787603e-05
0.81,-0.01225893,5.366253e-06,-0.01736445,-0.0006378764,-1.285185,-3.673301e-05,7.626829130681919,7.414474374715797,7.397726118836964,-0.00018467200000000006,0.00023793440000000003,-2.6123404726812716e-05
0.82,-0.01225198,5.451975e-06,-0.01736756,-0.0006409401,-1.284914,-3.744415e-05,7.7937207116463885,7.500160852774164,7.492876220017081,-0.0001999919999999999,0.00023995079999999998,-2.708384618574939e-05
0.83,-0.01224552,5.5298e-06,-0.01737181,-0.0006434332,-1.284703,-3.892818e-05,7.638296264813805,7.2355925260559,7.23449476983523,-0.00021531199999999995,0.0002419672,-2.804428764468608e-05
0.84,-0.01223928,5.605057e-06,-0.01737688,-0.0006450753,-1.284567,-3.888475e-05,7.203537909306883,7.131290579980256,7.1250039093086155,-0.00023063199999999998,0.0002439836,-2.900472910362276e-05
0.85,-0.012233,5.668888e-06,-0.01738234,-0.0006458177,-1.284473,-4.073195e-05,7.224498632629464,7.0816131299002265,7.076550028708732,-0.000245952,0.000246,-2.996517056255945e-05
0.86,-0.01222711,5.728073e-06,-0.01738789,-0.0006463904,-1.284406,-4.163307e-05,7.416418578107627,7.142998372316698,7.150765282359584,-0.00026210780000000003,0.00024683,-3.1538866232023904e-05
0.87,-0.01222138,5.792653e-06,-0.01739388,-0.0006467116,-1.284391,-4.249368e-05,7.357856870764168,7.297531311338348,7.290668827052318,-0.00027826360000000004,0.00024766,-3.311256190148836e-05
0.88,-0.01221601,5.848765e-06,-0.01740053,-0.0006465069,-1.284397,-4.466904e-05,7.133912786927247,7.4194151343784345,7.413692171542878,-0.0002944194,0.00024849,-3.468625757095282e-05
0.89,-0.01221064,5.911248e-06,-0.01740779,-0.0006458049,-1.284391,-4.504806e-05,7.1982375720784715,7.428966917404498,7.446102094271442,-0.0003105752,0.00024932,-3.625995324041727e-05
0.9,-0.01220502,5.978213e-06,-0.01741586,-0.0006453105,-1.28438,-4.689837e-05,7.593298343713272,7.616696098275224,7.630401190810751,-0.000326731,0.00025015,-3.783364890988173e-05
0.91,-0.01219962,6.048674e-06,-0.01742516,-0.0006456119,-1.28438,-4.780309e-05,7.735610708090402,7.664353548877392,7.665854220428825,-0.00034336360000000005,0.0002495708,-3.959003684899974e-05
0.92,-0.01219423,6.128418e-06,-0.01743599,-0.0006460641,-1.284413,-4.811934e-05,7.242833456222941,7.533199499572343,7.530852171241795,-0.0003599962000000001,0.00024899159999999994,-4.1346424788117754e-05
0.93,-0.01218882,6.19898e-06,-0.01744764,-0.0006464854,-1.284448,-4.970317e-05,6.908348760459292,7.291776594387969,7.295589294767709,-0.0003766288000000001,0.00024841239999999997,-4.310281272723576e-05
0.94,-0.01218329,6.276638e-06,-0.01745961,-0.0006464944,-1.284454,-4.97378e-05,7.004591605489738,7.3154369229687415,7.319940970566524,-0.00039326140000000003,0.0002478332,-4.485920066635375e-05
0.95,-0.01217745,6.354114e-06,-0.0174723,-0.0006470099,-1.28445,-5.121686e-05,7.149041068148659,7.31243486117469,7.316634016455071,-0.00040989400000000006,0.000247254,-4.661558860547176e-05
0.96,-0.01217167,6.43265e-06,-0.01748548,-0.0006475154,-1.284448,-5.230687e-05,7.093286994575379,7.100447764122476,7.090359697794378,-0.0004266154000000001,0.0002450634,-4.8005124940264635e-05
0.97,-0.01216593,6.507148e-06,-0.01749881,-0.0006466834,-1.284464,-5.277009e-05,7.009300730696943,6.838800147747534,6.830576736698642,-0.00044333680000000007,0.0002428728,-4.9394661275057514e-05
0.98,-0.01216031,6.57005e-06,-0.0175119,-0.000645276,-1.284535,-5.458173e-05,7.209305556444341,6.714389633029067,6.718667521679096,-0.0004600582000000001,0.00024068220000000002,-5.0784197609850386e-05
0.99,-0.01215521,6.64282e-06,-0.01752489,-0.0006437048,-1.284673,-5.511625e-05,7.173524861437043,6.946162356996764,6.948933970198502,-0.0004767796000000001,0.00023849160000000003,-5.2173733944643264e-05
1.0,-0.01215002,6.710469e-06,-0.01753797,-0.0006424332,-1.284879,-5.63499e-05,7.16478694778124,7.263899888337413,7.250333396346496,-0.000493501,0.00023630100000000004,-5.3563270279436136e-05
1.01,-0.01214479,6.769297e-06,-0.01755141,-0.0006393461,-1.285118,-5.787032e-05,7.280981002533405,7.455524878578821,7.44629997611343,-0.0005099118000000001,0.00023232500000000005,-5.373769578909514e-05
1.02,-0.01213928,6.826035e-06,-0.01756573,-0.0006350682,-1.285377,-5.81574e-05,7.343159568389161,7.648403850921246,7.656122901497705,-0.0005263226000000001,0.00022834900000000003,-5.391212129875414e-05
1.03,-0.01213341,6.882307e-06,-0.01758097,-0.0006316591,-1.285654,-5.99788e-05,7.0713129808439845,7.854225945798217,7.868270918229199,-0.0005427334,0.00022437300000000004,-5.408654680841314e-05
1.04,-0.01212717,6.955459e-06,-0.01759726,-0.000628731,-1.285878,-6.06103e-05,6.884247337993915,7.808953234074192,7.80879184117042,-0.0005591442,0.00022039700000000002,-5.426097231807214e-05
1.05,-0.01212001,7.023968e-06,-0.01761431,-0.0006262656,-1.286036,-6.185918e-05,7.069915011178631,7.802665329377999,7.793897341823527,-0.000575555,0.00021642100000000003,-5.443539782773114e-05
1.06,-0.01211248,7.088701e-06,-0.01763224,-0.0006225368,-1.286127,-6.329713e-05,7.364463351220396,7.674954008704923,7.682541274485002,-0.00059125,0.00021051940000000002,-5.3246101657274244e-05
1.07,-0.0121048,7.158812e-06,-0.01765114,-0.00061897,-1.28619,-6.362108e-05,7.587010125899704,7.5394018273718775,7.545397120628113,-0.000606945,0.0002046178,-5.205680548681734e-05
1.08,-0.01209721,7.22583e-06,-0.01767082,-0.0006159033,-1.286275,-6.52321e-05,7.714078733705252,7.377175220695726,7.377160352282248,-0.00062264,0.0001987162,-5.0867509316360434e-05
1.09,-0.01209023,7.29976e-06,-0.01769121,-0.0006122514,-1.286388,-6.585765e-05,7.696485820548966,7.246189179048452,7.229585616091615,-0.000638335,0.00019281460000000002,-4.9678213145903536e-05
1.1,-0.01208357,7.360331e-06,-0.01771219,-0.0006074941,-1.286566,-6.708139e-05,7.728416202546926,6.958948386420861,6.958155494780513,-0.00065403,0.000186913,-4.848891697544663e-05
1.11,-0.01207776,7.422565e-06,-0.01773323,-0.0006017942,-1.286828,-6.864402e-05,7.826083940264181,6.834707222440159,6.839191841561746,-0.0006686010000000001,0.0001789874,-4.6706273054077677e-05
1.12,-0.01207293,7.487151e-06,-0.01775436,-0.0005959192,-1.287194,-6.923824e-05,7.74927486929193,6.822573371440015,6.822044460237417,-0.0006831720000000001,0.00017106179999999994,-4.492362913270871e-05
1.13,-0.01206884,7.55035e-06,-0.01777566,-0.0005900053,-1.287674,-7.092266e-05,7.395033844322622,6.987602704193058,6.983662601599951,-0.0006977429999999999,0.00016313620000000007,-4.314098521133978e-05
1.14,-0.01206552,7.615876e-06,-0.01779702,-0.0005834599,-1.288201,-7.191919e-05,7.126193724439602,7.146603088348085,7.1560731634574655,-0.000712314,0.00015521060000000004,-4.135834128997082e-05
1.15,-0.0120622,7.682256e-06,-0.01781835,-0.0005775613,-1.288745,-7.28541e-05,7.130374055260582,7.365896603132512,7.374635937956505,-0.000726885,0.000147285,-3.957569736860186e-05
1.16,-0.01205891,7.753904e-06,-0.01784022,-0.000571999,-1.289277,-7.447201e-05,7.200726827457602,7.515326155553228,7.516238556375851,-0.0007399736,0.00013728582000000001,-3.8209124287155776e-05
1.17,-0.0120556,7.824861e-06,-0.0178627,-0.0005669641,-1.289781,-7.492802e-05,7.048601475628688,7.700308479817824,7.692721089683875,-0.0007530621999999999,0.00012728664000000002,-3.6842551205709694e-05
1.18,-0.01205176,7.890961e-06,-0.01788592,-0.0005610354,-1.290239,-7.644641e-05,7.025626109845073,7.74776708160941,7.742413179249978,-0.0007661508,0.00011728746000000002,-3.547597812426361e-05
1.19,-0.01204763,7.949121e-06,-0.01790983,-0.0005544015,-1.29063,-7.737803e-05,7.274656740013988,7.695517807048034,7.692138759171102,-0.0007792393999999998,0.00010728828000000003,-3.410940504281753e-05
1.2,-0.01204311,8.006248e-06,-0.01793452,-0.0005474549,-1.290998,-7.833014e-05,7.507522341913106,7.558026160380841,7.558254942275811,-0.0007923279999999999,9.728910000000003e-05,-3.274283196137145e-05
1.21,-0.01203856,8.062019e-06,-0.01795988,-0.0005401926,-1.291381,-8.008686e-05,7.464595802328072,7.4184354376062505,7.4153454315391585,-0.0008050544,7.783128000000003e-05,-3.2855075945008606e-05
1.22,-0.01203409,8.115053e-06,-0.01798569,-0.0005326565,-1.291795,-8.070033e-05,7.398088364042615,7.260862493121559,7.254477381982259,-0.0008177808,5.837346000000002e-05,-3.2967319928645755e-05
1.23,-0.0120295,8.165422e-06,-0.01801181,-0.0005241716,-1.292256,-8.233912e-05,7.456001269775677,7.124278563946157,7.122853174834736,-0.0008305071999999999,3.8915640000000014e-05,-3.3079563912282903e-05
1.24,-0.01202522,8.213269e-06,-0.0180379,-0.0005155195,-1.292783,-8.33822e-05,7.448368618121727,7.019629058126054,7.018379372486699,-0.0008432336000000001,1.9457820000000003e-05,-3.319180789592006e-05
1.25,-0.01202109,8.261922e-06,-0.01806389,-0.0005064986,-1.293392,-8.414521e-05,7.143112088805894,6.988100794920175,6.985663958802405,-0.00085596,5.015110000000003e-49,-3.330405187955721e-05
1.26,-0.01201702,8.307781e-06,-0.01808964,-0.0004971094,-1.294052,-8.580542e-05,7.013567839471016,7.077320749315019,7.080152091052074,-0.0008684998000000001,5.015110000000003e-49,-3.5547134228028734e-05
1.27,-0.012013,8.355028e-06,-0.01811508,-0.0004877612,-1.294731,-8.649445e-05,7.1616957153412475,7.212284559435926,7.2206294802950755,-0.0008810395999999999,5.015110000000003e-49,-3.779021657650025e-05
1.28,-0.01200887,8.406573e-06,-0.01814056,-0.0004785833,-1.295429,-8.769e-05,7.307158721464071,7.3880142289231046,7.390422978676624,-0.0008935794,5.015110000000003e-49,-4.003329892497177e-05
1.29,-0.01200484,8.458179e-06,-0.01816634,-0.0004698888,-1.296129,-8.882443e-05,7.205208571299925,7.498624244770906,7.495683474312488,-0.0009061191999999998,5.015110000000003e-49,-4.22763812734433e-05
1.3,-0.01200069,8.515026e-06,-0.01819251,-0.0004610933,-1.296812,-8.929566e-05,7.168935290409863,7.569120292575716,7.571780799812905,-0.0009186589999999998,5.015110000000003e-49,-4.451946362191482e-05
1.31,-0.01199632,8.568078e-06,-0.01821917,-0.000452422,-1.297463,-9.077756e-05,7.359474473622994,7.581354529680723,7.589239548916458,-0.0009277833999999999,-2.18314e-05,-4.8212993249100594e-05
1.32,-0.01199193,8.623514e-06,-0.01824626,-0.0004435942,-1.298095,-9.152935e-05,7.533007446308195,7.562914448201223,7.56040537243303,-0.0009369077999999999,-4.36628e-05,-5.1906522876286364e-05
1.33,-0.0119875,8.677188e-06,-0.01827391,-0.0004343644,-1.298738,-9.269865e-05,7.4277067940014465,7.4656364721417905,7.4542963270544345,-0.0009460321999999999,-6.54942e-05,-5.5600052503472134e-05
1.34,-0.01198315,8.725505e-06,-0.01830183,-0.0004247131,-1.299396,-9.39868e-05,7.257094352197505,7.3897023608405865,7.386564003446358,-0.0009551566,-8.73256e-05,-5.9293582130657904e-05
