Time,x,y,z,roll,pitch,yaw,t_fore,t_port,t_stb,WG1,WG2,WG3
0.21,-0.01282851,-1.921499e-08,-0.01873376,9.942134e-06,-1.341246,-1.320676e-06,7.246181982178702,7.3130610920432755,7.313075619750759,-0.0014725899999999997,0.00043915899999999995,4.487183502721176e-05
0.22,-0.01282843,-2.148138e-08,-0.0187298,1.0907e-05,-1.341268,-1.40632e-06,7.257171363546293,7.306276737665271,7.306290154082438,-0.00157593,0.00047841500000000005,4.237369422560942e-05
0.23,-0.01282831,-2.383057e-08,-0.01872561,1.191482e-05,-1.341289,-1.490403e-06,7.284915162078598,7.307986474431734,7.307996950468882,-0.00167927,0.000517671,3.987555342400707e-05
0.24,-0.01282818,-2.627711e-08,-0.0187212,1.296549e-05,-1.341313,-1.574791e-06,7.276071315106186,7.302526931591242,7.302536269815838,-0.0017826099999999998,0.000556927,3.737741262240472e-05
0.25,-0.01282804,-2.883003e-08,-0.01871658,1.405896e-05,-1.341339,-1.662218e-06,7.284480534084707,7.322410660372117,7.322420698155064,-0.00188595,0.000596183,3.487927182080237e-05
0.26,-0.01282789,-3.14789e-08,-0.01871177,1.519436e-05,-1.341367,-1.75385e-06,7.325729898837874,7.355707111829073,7.355718510968893,-0.001966986,0.0006200282000000001,3.234808294147571e-05
0.27,-0.01282774,-3.419936e-08,-0.01870686,1.63709e-05,-1.341396,-1.853812e-06,7.338351119781416,7.37156058546493,7.371572513263643,-0.002048022,0.0006438734,2.9816894062149056e-05
0.28,-0.0128276,-3.700532e-08,-0.01870186,1.758781e-05,-1.341426,-1.965773e-06,7.315295024864115,7.36042780682094,7.360441930809128,-0.0021290580000000005,0.0006677186000000001,2.72857051828224e-05
0.29,-0.01282746,-3.989129e-08,-0.01869675,1.884468e-05,-1.341456,-2.082547e-06,7.312405692688232,7.359694903434955,7.359711246415252,-0.002210094,0.0006915637999999999,2.4754516303495756e-05
0.3,-0.01282732,-4.28385e-08,-0.01869155,2.01414e-05,-1.341486,-2.194565e-06,7.320543522706857,7.359244176480403,7.359261533460431,-0.00229113,0.000715409,2.22233274241691e-05
0.31,-0.01282719,-4.58633e-08,-0.01868625,2.147654e-05,-1.341516,-2.29841e-06,7.307485288303879,7.346459946927716,7.346476929713585,-0.002360814,0.0007204894,1.9505955673789644e-05
0.32,-0.01282708,-4.897206e-08,-0.01868083,2.285042e-05,-1.341548,-2.395633e-06,7.288467968547466,7.326194761495447,7.326211871010875,-0.002430498,0.0007255698,1.6788583923410187e-05
0.33,-0.012827,-5.216732e-08,-0.01867525,2.426205e-05,-1.34158,-2.491403e-06,7.291249255321216,7.325651154806771,7.325667570582844,-0.002500182,0.0007306502,1.407121217303073e-05
0.34,-0.01282694,-5.544912e-08,-0.01866953,2.57108e-05,-1.341614,-2.590329e-06,7.292407037641162,7.327361617492729,7.32737626799171,-0.002569866,0.0007357306,1.1353840422651273e-05
0.35,-0.01282691,-5.878896e-08,-0.01866368,2.719494e-05,-1.341648,-2.7037e-06,7.2797782898686325,7.320485333681034,7.320498100179302,-0.00263955,0.000740811,8.63646867227183e-06
0.36,-0.01282691,-6.217567e-08,-0.01865767,2.871365e-05,-1.341684,-2.842801e-06,7.276838721168604,7.313022770811282,7.313034788745666,-0.0026981740000000002,0.0007317472000000001,5.856587166014168e-06
0.37,-0.01282695,-6.560185e-08,-0.0186515,3.026905e-05,-1.34172,-3.004826e-06,7.291508162931019,7.326262992241535,7.326274744795178,-0.0027567980000000004,0.0007226834,3.076705659756505e-06
0.38,-0.01282702,-6.904149e-08,-0.0186452,3.18586e-05,-1.341758,-3.181067e-06,7.303222310525662,7.343008381784998,7.343020041450876,-0.0028154219999999997,0.0007136196000000001,2.9682415349884196e-07
0.39,-0.01282713,-7.250901e-08,-0.01863882,3.348209e-05,-1.341797,-3.375285e-06,7.308067937111318,7.3516291941873675,7.351641547082364,-0.0028740460000000003,0.0007045558000000001,-2.483057352758821e-06
0.4,-0.01282726,-7.604198e-08,-0.01863236,3.513744e-05,-1.341835,-3.586399e-06,7.317133961196289,7.353280643941156,7.353294636786078,-0.00293267,0.0006954920000000001,-5.262938859016484e-06
0.41,-0.01282744,-7.968704e-08,-0.01862585,3.682629e-05,-1.341874,-3.813236e-06,7.323178198773027,7.3606024915623,7.360618416768118,-0.002979226,0.0006737654000000002,-7.70282869839037e-06
0.42,-0.01282765,-8.347269e-08,-0.01861929,3.854721e-05,-1.341914,-4.050241e-06,7.316361346348273,7.359215689435569,7.35923305330806,-0.003025782,0.0006520388000000001,-1.0142718537764269e-05
0.43,-0.01282788,-8.741051e-08,-0.01861269,4.029936e-05,-1.341955,-4.300746e-06,7.3060326753041,7.345360109509314,7.345378439903631,-0.003072338,0.0006303122000000001,-1.2582608377138166e-05
0.44,-0.01282815,-9.147496e-08,-0.01860603,4.208209e-05,-1.341995,-4.565491e-06,7.300957386317702,7.329400445203018,7.329419297469949,-0.0031188939999999997,0.0006085856,-1.5022498216512067e-05
0.45,-0.01282845,-9.56426e-08,-0.01859927,4.389476e-05,-1.342037,-4.837052e-06,7.295854490728986,7.32885411241912,7.328872890400375,-0.0031654499999999998,0.000586859,-1.7462388055885965e-05
0.46,-0.01282878,-9.986957e-08,-0.01859243,4.573652e-05,-1.34208,-5.119925e-06,7.289490319467148,7.332744288392554,7.332762317769443,-0.003205164,0.0005525134000000001,-1.9204961726321455e-05
0.47,-0.01282913,-1.041425e-07,-0.01858553,4.76068e-05,-1.342124,-5.412985e-06,7.286864516844413,7.3303260930013066,7.330342535434471,-0.0032448779999999997,0.0005181678000000001,-2.0947535396756932e-05
0.48,-0.01282948,-1.084775e-07,-0.01857854,4.95049e-05,-1.342168,-5.722046e-06,7.287814208854234,7.325752925194777,7.3257678084866535,-0.003284592,0.00048382220000000014,-2.269010906719242e-05
0.49,-0.01282986,-1.128772e-07,-0.01857146,5.143064e-05,-1.342213,-6.050845e-06,7.290186367891641,7.332512456291124,7.33252629675339,-0.003324306,0.0004494766000000001,-2.4432682737627907e-05
0.5,-0.01283024,-1.173402e-07,-0.01856434,5.338347e-05,-1.342257,-6.398862e-06,7.295911116349737,7.339514317520026,7.33952761704361,-0.00336402,0.00041513100000000006,-2.6175256408063394e-05
0.51,-0.01283064,-1.218366e-07,-0.01855717,5.536258e-05,-1.342301,-6.764918e-06,7.304615173142688,7.3383948798418555,7.3384077705328234,-0.003386562,0.00036648180000000005,-2.701907453199792e-05
0.52,-0.01283103,-1.263515e-07,-0.01854996,5.736736e-05,-1.342346,-7.142253e-06,7.312751260649402,7.338989639995241,7.339003111147708,-0.0034091039999999996,0.00031783260000000003,-2.7862892655932443e-05
0.53,-0.01283143,-1.308677e-07,-0.01854273,5.939703e-05,-1.342393,-7.532898e-06,7.318665778389569,7.352521218018776,7.352536432246117,-0.003431646,0.00026918340000000007,-2.870671077986697e-05
0.54,-0.01283184,-1.354007e-07,-0.01853552,6.145111e-05,-1.342441,-7.938945e-06,7.320819416828786,7.361778375600195,7.36179531968796,-0.003454188,0.0002205342,-2.9550528903801493e-05
0.55,-0.01283224,-1.399735e-07,-0.01852832,6.352889e-05,-1.342489,-8.358078e-06,7.315644072641348,7.353281837130801,7.353299632286797,-0.00347673,0.00017188500000000004,-3.039434702773602e-05
0.56,-0.01283265,-1.445651e-07,-0.01852113,6.562979e-05,-1.342537,-8.784258e-06,7.303894184897411,7.342026084327422,7.342044920472383,-0.0034759240000000005,0.0001077673999999999,-3.0345996538346124e-05
0.57,-0.01283305,-1.491505e-07,-0.01851394,6.775314e-05,-1.342584,-9.214114e-06,7.294186147692299,7.341478704928128,7.341498387282082,-0.003475118,4.364980000000046e-05,-3.0297646048956233e-05
0.58,-0.01283343,-1.537071e-07,-0.01850673,6.9898e-05,-1.342632,-9.650475e-06,7.290429278589768,7.334750007079583,7.334768856244105,-0.0034743120000000002,-2.0467799999999655e-05,-3.0249295559566335e-05
0.59,-0.01283379,-1.582257e-07,-0.01849949,7.206369e-05,-1.34268,-1.00934e-05,7.286972519546101,7.31871335252926,7.318730347043596,-0.0034735060000000003,-8.458539999999982e-05,-3.0200945070176443e-05
0.6,-0.01283414,-1.626905e-07,-0.01849223,7.424968e-05,-1.342729,-1.054756e-05,7.2874818789420885,7.318959695183862,7.3189756244076225,-0.0034727,-0.00014870299999999995,-3.0152594580786548e-05
0.61,-0.01283449,-1.670969e-07,-0.01848494,7.645533e-05,-1.342779,-1.100794e-05,7.297823734122062,7.337221756407011,7.337236936537923,-0.0034447740000000003,-0.00022429199999999996,-2.9486207041669967e-05
0.62,-0.01283484,-1.714668e-07,-0.01847767,7.86802e-05,-1.342828,-1.147174e-05,7.307182010334833,7.343372056871635,7.343386029605074,-0.003416848,-0.000299881,-2.8819819502553382e-05
0.63,-0.01283519,-1.757779e-07,-0.01847041,8.092406e-05,-1.342877,-1.192865e-05,7.30724822333762,7.339014418960241,7.339027953585754,-0.003388922,-0.00037547,-2.81534319634368e-05
0.64,-0.01283553,-1.800786e-07,-0.01846318,8.31861e-05,-1.342927,-1.237538e-05,7.308416331305873,7.348876843029913,7.348891796126235,-0.003360996,-0.000451059,-2.748704442432022e-05
0.65,-0.01283584,-1.84394e-07,-0.018456,8.546604e-05,-1.342979,-1.281484e-05,7.312860561269238,7.360167663640125,7.36018428198094,-0.00333307,-0.000526648,-2.682065688520364e-05
0.66,-0.01283614,-1.887283e-07,-0.01844888,8.776358e-05,-1.343031,-1.324901e-05,7.310781166592691,7.34928637401972,7.3493038664194685,-0.0032823680000000004,-0.0006157448000000003,-2.595351750922573e-05
0.67,-0.01283644,-1.930859e-07,-0.01844183,9.007716e-05,-1.343082,-1.367695e-05,7.306363123219274,7.335119248980941,7.335137873262434,-0.0032316659999999994,-0.0007048416000000005,-2.5086378133247814e-05
0.68,-0.01283676,-1.97408e-07,-0.01843482,9.240608e-05,-1.343132,-1.409894e-05,7.306695254246763,7.343778689953508,7.343799250211597,-0.0031809639999999992,-0.0007939384000000007,-2.4219238757269902e-05
0.69,-0.01283709,-2.016929e-07,-0.01842786,9.474873e-05,-1.343182,-1.451646e-05,7.305802146186617,7.351109323841545,7.351130235893503,-0.003130262,-0.0008830352,-2.3352099381292003e-05
0.7,-0.01283741,-2.059462e-07,-0.01842096,9.710544e-05,-1.343231,-1.49294e-05,7.301892370899841,7.3352412490787975,7.335261264634314,-0.0030795599999999994,-0.0009721320000000001,-2.248496000531409e-05
0.71,-0.01283772,-2.101725e-07,-0.01841409,9.947519e-05,-1.343283,-1.534062e-05,7.297467339679179,7.327258287753677,7.3272778984469085,-0.002986806,-0.0010640016000000002,-2.194796082932927e-05
0.72,-0.01283802,-2.143414e-07,-0.01840728,0.0001018573,-1.343338,-1.575245e-05,7.29234746958745,7.3442585735471635,7.344277415091417,-0.0028940519999999994,-0.0011558712000000002,-2.1410961653344446e-05
0.73,-0.01283832,-2.184755e-07,-0.01840055,0.0001042509,-1.343392,-1.616622e-05,7.294401577148666,7.34428292439602,7.3442997960812955,-0.002801298,-0.0012477408,-2.087396247735962e-05
0.74,-0.01283864,-2.225858e-07,-0.0183939,0.0001066555,-1.343443,-1.658507e-05,7.303758958532932,7.323118891390681,7.323135183170731,-0.002708544,-0.0013396104000000001,-2.03369633013748e-05
0.75,-0.01283901,-2.266744e-07,-0.0183873,0.0001090708,-1.343493,-1.701095e-05,7.303463821149213,7.331601379591081,7.331618300082697,-0.00261579,-0.00143148,-1.9799964125389975e-05
0.76,-0.01283941,-2.307475e-07,-0.01838074,0.0001114959,-1.343543,-1.744176e-05,7.301435803072669,7.358094601142644,7.358110780746889,-0.002493152,-0.001529008,-2.004696636250772e-05
0.77,-0.0128398,-2.348376e-07,-0.01837428,0.00011393,-1.343592,-1.7877e-05,7.3182393664979255,7.348551969826375,7.34856847759318,-0.002370514,-0.001626536,-2.0293968599625457e-05
0.78,-0.01284019,-2.38954e-07,-0.01836792,0.0001163724,-1.343645,-1.831424e-05,7.326149142043917,7.335941266564911,7.335961217615637,-0.002247876,-0.0017240640000000002,-2.05409708367432e-05
0.79,-0.01284059,-2.430945e-07,-0.01836168,0.0001188224,-1.343703,-1.875319e-05,7.302077899707131,7.3614805860024255,7.36150200349568,-0.002125238,-0.0018215920000000001,-2.078797307386094e-05
0.8,-0.01284101,-2.472614e-07,-0.0183556,0.0001212788,-1.34376,-1.919675e-05,7.293087606671148,7.3670297996141745,7.367049967383442,-0.0020026,-0.0019191200000000003,-2.1034975310978683e-05
0.81,-0.01284145,-2.514904e-07,-0.01834968,0.0001237411,-1.343811,-1.964542e-05,7.317386010894625,7.328971875286268,7.32899464838864,-0.001847264,-0.0020205120000000003,-2.2321042299107832e-05
0.82,-0.01284196,-2.557748e-07,-0.01834385,0.0001262087,-1.343861,-2.009485e-05,7.312173055592915,7.327059226580918,7.327085822537285,-0.0016919280000000012,-0.0021219039999999995,-2.360710928723696e-05
0.83,-0.01284253,-2.601068e-07,-0.01833808,0.0001286803,-1.343911,-2.054256e-05,7.278075972753119,7.358051044168143,7.358074153900738,-0.0015365920000000007,-0.0022232959999999996,-2.489317627536611e-05
0.84,-0.0128431,-2.644842e-07,-0.0183324,0.0001311547,-1.343958,-2.099213e-05,7.293592161943588,7.338015520007579,7.3380344139787175,-0.0013812560000000002,-0.002324688,-2.6179243263495256e-05
0.85,-0.01284365,-2.689344e-07,-0.0183268,0.0001336321,-1.344006,-2.143973e-05,7.333512554932362,7.309018592534094,7.3090408872390835,-0.00122592,-0.00242608,-2.74653102516244e-05
0.86,-0.01284425,-2.734274e-07,-0.01832132,0.0001361115,-1.344064,-2.188718e-05,7.311708090877431,7.351080831417683,7.3511042665246995,-0.0010344196000000002,-0.0025317860000000003,-2.975537820888183e-05
0.87,-0.01284487,-2.779792e-07,-0.01831603,0.0001385913,-1.344124,-2.233859e-05,7.276275703089138,7.381543552547471,7.381559227025809,-0.0008429191999999999,-0.002637492,-3.2045446166139254e-05
0.88,-0.01284548,-2.82541e-07,-0.01831097,0.0001410718,-1.344178,-2.279364e-05,7.304074992136226,7.331496178706818,7.331509544205983,-0.0006514188,-0.002743198,-3.433551412339668e-05
0.89,-0.01284614,-2.870915e-07,-0.01830608,0.0001435519,-1.344229,-2.325319e-05,7.322112696628111,7.308278220495706,7.308299055964341,-0.0004599183999999999,-0.002848904,-3.662558208065411e-05
0.9,-0.01284689,-2.916381e-07,-0.01830133,0.0001460305,-1.344283,-2.372113e-05,7.271511159971398,7.3535708409589535,7.353593103933738,-0.000268418,-0.00295461,-3.891565003791154e-05
0.91,-0.01284764,-2.961857e-07,-0.01829673,0.0001485065,-1.344334,-2.420149e-05,7.250578005194717,7.343613875267858,7.343630592898301,-4.73557999999995e-05,-0.0030528520000000004,-4.164672876763437e-05
0.92,-0.01284836,-3.007473e-07,-0.01829223,0.0001509791,-1.34438,-2.469788e-05,7.295481839153759,7.27973849765416,7.279758887818229,0.000173706400000001,-0.003151094,-4.43778074973572e-05
0.93,-0.01284911,-3.053368e-07,-0.0182878,0.0001534473,-1.344432,-2.521036e-05,7.30120874347558,7.295823315541696,7.295852467137431,0.0003947686000000015,-0.0032493360000000007,-4.710888622708003e-05
0.94,-0.01284991,-3.099482e-07,-0.0182835,0.0001559097,-1.344491,-2.573993e-05,7.265448610038229,7.361329342870318,7.361357078742445,0.0006158307999999996,-0.003347578,-4.983996495680282e-05
0.95,-0.0128507,-3.145833e-07,-0.01827938,0.0001583655,-1.344545,-2.62805e-05,7.289823628270128,7.347212795994611,7.347235702447236,0.000836893,-0.00344582,-5.2571043686525645e-05
0.96,-0.01285151,-3.192458e-07,-0.01827543,0.0001608144,-1.344594,-2.682915e-05,7.3421512630187005,7.3116679693688145,7.311694702670605,0.0010715964,-0.003535522,-5.4698204369658157e-05
0.97,-0.01285239,-3.239368e-07,-0.01827166,0.0001632553,-1.344648,-2.738194e-05,7.324145809607656,7.356024336373312,7.3560540654119215,0.0013062998,-0.003625224,-5.682536505279066e-05
0.98,-0.0128533,-3.286519e-07,-0.01826809,0.0001656871,-1.344702,-2.793712e-05,7.292860620567765,7.392392263838582,7.392415960635329,0.0015410031999999998,-0.0037149260000000003,-5.895252573592317e-05
0.99,-0.01285418,-3.334089e-07,-0.01826475,0.0001681097,-1.344751,-2.849368e-05,7.321793060806028,7.34416109262971,7.3441805330544,0.0017757066,-0.003804628,-6.107968641905567e-05
1.0,-0.01285505,-3.382017e-07,-0.0182616,0.0001705227,-1.344802,-2.905155e-05,7.335239410413028,7.316829222106902,7.316851332208695,0.00201041,-0.00389433,-6.320684710218818e-05
1.01,-0.01285596,-3.430372e-07,-0.01825863,0.0001729245,-1.34486,-2.961428e-05,7.288276602629334,7.357840168430483,7.35786247821534,0.002300476,-0.0040243300000000004,-6.388825893483586e-05
1.02,-0.01285686,-3.479189e-07,-0.01825586,0.0001753146,-1.344916,-3.0183e-05,7.272357452484122,7.363966612174362,7.363985654093486,0.002590542,-0.00415433,-6.456967076748352e-05
1.03,-0.01285773,-3.528268e-07,-0.01825329,0.0001776927,-1.344966,-3.07578e-05,7.3082485278311164,7.316880885551933,7.316901519890278,0.0028806079999999998,-0.004284329999999999,-6.525108260013119e-05
1.04,-0.01285864,-3.577423e-07,-0.01825088,0.0001800579,-1.345016,-3.13393e-05,7.3056369140619095,7.317919911277842,7.317945423058109,0.003170674,-0.00441433,-6.593249443277888e-05
1.05,-0.01285958,-3.626678e-07,-0.01824864,0.0001824087,-1.345068,-3.192848e-05,7.273263633937326,7.354209028630405,7.354236193470744,0.00346074,-0.00454433,-6.661390626542655e-05
1.06,-0.0128605,-3.675983e-07,-0.01824659,0.000184744,-1.345117,-3.252478e-05,7.290363963094485,7.33980374019432,7.339831157632531,0.003753124,-0.004685606,-6.595609509441593e-05
1.07,-0.01286139,-3.725155e-07,-0.01824473,0.0001870625,-1.345165,-3.312813e-05,7.322133753789922,7.3092332789106305,7.309261868972191,0.004045508,-0.004826881999999999,-6.52982839234053e-05
1.08,-0.01286231,-3.773943e-07,-0.01824305,0.0001893626,-1.345219,-3.373884e-05,7.304163361191753,7.331450595897075,7.331478983502753,0.0043378919999999994,-0.004968157999999999,-6.464047275239469e-05
1.09,-0.01286324,-3.8224e-07,-0.01824158,0.0001916436,-1.345275,-3.435509e-05,7.286732242025508,7.36020731213905,7.3602334143952985,0.004630276,-0.005109433999999999,-6.398266158138408e-05
1.1,-0.01286416,-3.870439e-07,-0.01824033,0.0001939047,-1.345327,-3.497709e-05,7.313486704764758,7.346079794364492,7.346103982822691,0.00492266,-0.005250709999999999,-6.332485041037346e-05
1.11,-0.01286509,-3.91806e-07,-0.0182393,0.0001961453,-1.345379,-3.560451e-05,7.325546568696302,7.33648648790288,7.336509025421849,0.005201132000000001,-0.005362038,-6.230439545204667e-05
1.12,-0.01286605,-3.965185e-07,-0.0182385,0.0001983645,-1.345432,-3.623431e-05,7.299291249857445,7.357298235682815,7.357319452861413,0.0054796040000000025,-0.005473366,-6.128394049371987e-05
1.13,-0.01286702,-4.011805e-07,-0.01823792,0.000200562,-1.345483,-3.686494e-05,7.293805914013291,7.358537842470422,7.358559467710184,0.005758075999999997,-0.005584693999999999,-6.026348553539309e-05
1.14,-0.01286797,-4.057922e-07,-0.01823757,0.000202737,-1.345532,-3.749232e-05,7.3125681908593325,7.332679429251494,7.332701939218305,0.006036547999999998,-0.005696022,-5.924303057706629e-05
1.15,-0.01286893,-4.103433e-07,-0.01823743,0.0002048895,-1.345584,-3.811614e-05,7.304063901871743,7.327453592681769,7.32747607053626,0.006315019999999999,-0.005807350000000001,-5.8222575618739494e-05
1.16,-0.01286991,-4.148297e-07,-0.0182375,0.0002070178,-1.345637,-3.873507e-05,7.283064779190735,7.342772148902877,7.342795838562083,0.006561869999999999,-0.00584178,-5.828974258065262e-05
1.17,-0.0128709,-4.192624e-07,-0.01823778,0.0002091214,-1.345689,-3.934997e-05,7.293732790151664,7.341312010137143,7.341338733583521,0.00680872,-0.005876210000000001,-5.8356909542565736e-05
1.18,-0.01287191,-4.236271e-07,-0.01823828,0.000211201,-1.345739,-3.996049e-05,7.311006694199397,7.330995009468699,7.33102326984976,0.00705557,-0.00591064,-5.842407650447886e-05
1.19,-0.01287294,-4.279252e-07,-0.01823899,0.0002132557,-1.34579,-4.056792e-05,7.301074658294716,7.338235660233003,7.338263515972945,0.0073024200000000004,-0.00594507,-5.849124346639198e-05
1.2,-0.012874,-4.321519e-07,-0.0182399,0.0002152839,-1.345842,-4.117543e-05,7.2935456730788335,7.347858518262936,7.347887285359537,0.00754927,-0.0059795,-5.85584104283051e-05
1.21,-0.01287507,-4.363004e-07,-0.01824107,0.0002172821,-1.345892,-4.178371e-05,7.307969339879511,7.340566142970334,7.340595614980652,0.007779106,-0.005958576,-6.086816282182362e-05
1.22,-0.01287615,-4.403666e-07,-0.01824247,0.000219251,-1.345944,-4.239168e-05,7.311687922561251,7.333511666774489,7.333538687327426,0.008008942,-0.005937652,-6.317791521534213e-05
1.23,-0.01287728,-4.443416e-07,-0.01824409,0.0002211896,-1.345997,-4.299977e-05,7.296317712808103,7.3411541520294445,7.341178028747861,0.008238777999999999,-0.005916728,-6.548766760886064e-05
1.24,-0.01287843,-4.482487e-07,-0.01824593,0.0002230968,-1.34605,-4.360883e-05,7.295090817384086,7.346182460061765,7.346205989681705,0.008468614,-0.005895804,-6.779742000237916e-05
1.25,-0.0128796,-4.520956e-07,-0.01824801,0.0002249722,-1.346101,-4.422179e-05,7.308767617635836,7.34059874052408,7.340622060251313,0.008698449999999998,-0.00587488,-7.010717239589767e-05
1.26,-0.01288081,-4.558839e-07,-0.0182503,0.0002268154,-1.346152,-4.483938e-05,7.306180231602929,7.340727506920295,7.340749242851766,0.008920409999999998,-0.005817814000000001,-7.50615211290444e-05
1.27,-0.01288205,-4.596042e-07,-0.01825281,0.0002286261,-1.346204,-4.546576e-05,7.294314631381814,7.348260024379121,7.348282484170481,0.009142369999999999,-0.0057607479999999996,-8.00158698621911e-05
1.28,-0.0128833,-4.632599e-07,-0.01825556,0.0002304033,-1.346255,-4.610237e-05,7.300122564890097,7.34519613617179,7.345222200478593,0.009364329999999999,-0.005703682,-8.497021859533784e-05
1.29,-0.01288458,-4.668512e-07,-0.01825853,0.0002321465,-1.346305,-4.675036e-05,7.31109542201352,7.335604412136766,7.335632127843121,0.009586289999999999,-0.005646616,-8.992456732848455e-05
1.3,-0.01288589,-4.703793e-07,-0.01826173,0.000233855,-1.346357,-4.740997e-05,7.303927767998105,7.337448481226751,7.3374763525563615,0.00980825,-0.00558955,-9.487891606163128e-05
1.31,-0.01288723,-4.738664e-07,-0.01826516,0.0002355283,-1.34641,-4.808057e-05,7.2941675441715494,7.343575684615695,7.3436056694579515,0.010006020000000001,-0.0054975580000000005,-0.00010149041599555223
1.32,-0.01288861,-4.773165e-07,-0.01826882,0.0002371656,-1.346462,-4.876183e-05,7.299897904316721,7.338947991769151,7.3389796651998385,0.010203789999999999,-0.0054055660000000005,-0.00010810191592947318
1.33,-0.01289002,-4.807443e-07,-0.01827268,0.0002387666,-1.346512,-4.945253e-05,7.304079677058352,7.336524389905435,7.336554212432525,0.010401559999999999,-0.005313574,-0.00011471341586339413
1.34,-0.01289147,-4.841497e-07,-0.01827675,0.0002403309,-1.346563,-5.015265e-05,7.295200405361112,7.344813049179395,7.3448412769406275,0.010599329999999999,-0.005221582,-0.00012132491579731509
1.35,-0.01289295,-4.875483e-07,-0.01828106,0.0002418582,-1.346614,-5.086185e-05,7.293050250272415,7.344302948544792,7.3443322786429714,0.010797099999999999,-0.00512959,-0.00012793641573123605
