Time,x,y,z,roll,pitch,yaw,t_fore,t_port,t_stb,WG1,WG2,WG3
0.01,-0.01282788,4.677353e-11,-0.01878783,3.069757e-08,-1.341296,3.980822e-09,9.021055873403835,6.539895163082702,6.539912907271455,NaN,NaN,NaN
0.02,-0.01283152,-2.733526e-11,-0.01880083,1.029423e-07,-1.34164,-5.590252e-09,5.301024815430447,6.736781291887494,6.736769324493857,NaN,NaN,NaN
0.03,-0.01283273,-2.191634e-10,-0.01880413,2.089971e-07,-1.342257,-2.609211e-08,0.1860633853586967,5.227882595725087,5.227882686219428,NaN,NaN,NaN
0.04,-0.01283087,-5.212263e-10,-0.018804,3.479144e-07,-1.342474,-7.401567e-08,3.297783992822964,4.663753437448224,4.6635952348249194,NaN,NaN,NaN
0.05,-0.01282705,-9.950235e-10,-0.01879546,5.871285e-07,-1.342544,-1.394341e-07,1.3596823668373461,2.460559084844821,2.4599955207807924,1.03506e-60,5.015110000000003e-49,1.7878090095947982e-05
0.06,-0.01282294,-3.345324e-09,-0.0187768,1.155252e-06,-1.342453,-2.617536e-07,2.6944095330956843,3.7109157055370443,3.7178394022556045,1.03506e-60,5.015110000000003e-49,2.4118027191167376e-05
0.07,-0.01281733,-2.462652e-09,-0.01875191,1.305162e-06,-1.342239,-4.414214e-07,4.733735568906858,36.84486497092044,36.836214013337205,1.03506e-60,5.015110000000003e-49,3.0357964286386784e-05
0.08,-0.01280761,2.75476e-09,-0.01875798,8.8298e-07,-1.341198,-5.260718e-07,5.871242066165145,7.969308021972116,7.9673083280521375,1.03506e-60,5.015110000000003e-49,3.6597901381606185e-05
0.09,-0.01280885,2.110712e-08,-0.01876667,-1.089529e-06,-1.341888,-6.645237e-07,5.970282379597352,4.723038087001579,4.525229637670043,1.03506e-60,5.015110000000003e-49,4.283783847682558e-05
0.1,-0.01281173,1.240721e-08,-0.01876642,-7.513348e-07,-1.342758,-5.834008e-07,5.0311635573049704,0.43222670101541416,0.532127485676385,1.03506e-60,5.015110000000003e-49,4.907777557204498e-05
0.11,-0.01281551,6.063914e-08,-0.01875201,-7.11268e-06,-1.343802,-8.132883e-07,1.4167729342027462,0.8084955170813948,0.51074407071462,1.03506e-60,5.015110000000003e-49,5.0646769132868806e-05
0.12,-0.01281858,1.552653e-07,-0.01873048,-2.075003e-05,-1.344831,1.335253e-06,2.1135904518190802,2.215221042152134,1.163868312436275,1.03506e-60,5.015110000000003e-49,5.221576269369263e-05
0.13,-0.01282177,2.771895e-07,-0.01869525,-3.95978e-05,-1.34568,-1.224859e-06,1.8456726962852406,3.643861195804977,4.086044067744921,1.03506e-60,5.015110000000003e-49,5.378475625451646e-05
0.14,-0.01282328,6.624723e-07,-0.0186553,-9.213993e-05,-1.3462,9.083096e-06,4.205098911038355,5.252515688989739,4.95395332497421,1.03506e-60,5.015110000000003e-49,5.5353749815340294e-05
0.15,-0.01282276,9.963654e-07,-0.01861528,-0.0001428985,-1.346205,1.381732e-05,4.900704954867376,9.984004347223019,9.984335107854566,1.03506e-60,5.015110000000003e-49,5.692274337616412e-05
0.16,-0.01281836,1.46238e-06,-0.01858113,-0.0002084568,-1.345422,2.269646e-05,7.1747108379852245,7.34593770370048,6.583939288510166,1.420256000000001e-05,5.015110000000003e-49,5.4614406909685663e-05
0.17,-0.01281314,1.897512e-06,-0.01854737,-0.0002752296,-1.344514,2.959839e-05,9.676198850187559,6.614916792710297,7.6218216506676955,2.840512000000002e-05,5.015110000000003e-49,5.230607044320721e-05
0.18,-0.01280806,2.588439e-06,-0.01851389,-0.0003748639,-1.343746,3.770039e-05,4.622822535042932,7.582849799939359,6.948266703131203,4.260767999999999e-05,5.015110000000003e-49,4.999773397672876e-05
0.19,-0.0128007,3.215089e-06,-0.01847807,-0.0004700544,-1.342713,4.3253e-05,7.546491164411985,5.395046016667266,5.936603374646611,5.681024e-05,5.015110000000003e-49,4.768939751025031e-05
0.2,-0.012792,3.858658e-06,-0.01843973,-0.000565396,-1.34162,5.220019e-05,4.192956800718311,6.953875498575644,6.871612414012738,7.10128e-05,5.015110000000003e-49,4.5381061043771856e-05
0.21,-0.01278006,4.412654e-06,-0.0184001,-0.0006492258,-1.340173,5.893578e-05,3.1457156482751625,6.841616667396051,7.183539012506499,7.727023999999999e-05,5.015110000000003e-49,4.264020546049732e-05
0.22,-0.0127632,4.93903e-06,-0.01836261,-0.000730229,-1.3382,6.57975e-05,6.598013758625791,11.08892317510259,11.208443367428687,8.352768000000001e-05,5.015110000000003e-49,3.989934987722278e-05
0.23,-0.01274277,5.46194e-06,-0.01833027,-0.0008103237,-1.335785,7.023758e-05,4.395854289827471,9.200726605895069,9.067562211292186,8.978512e-05,5.015110000000003e-49,3.7158494293948246e-05
0.24,-0.0127191,5.998148e-06,-0.01830025,-0.0008928295,-1.332929,7.550529e-05,7.430952566042693,6.7290582403842425,6.622590791194042,9.604256e-05,5.015110000000003e-49,3.441763871067371e-05
0.25,-0.01269549,6.504317e-06,-0.01827067,-0.000972516,-1.329948,7.922258e-05,4.765126087038494,5.723746600964699,5.715582768947952,0.0001023,5.015110000000003e-49,3.167678312739917e-05
0.26,-0.01267098,7.019954e-06,-0.01823826,-0.001050958,-1.326794,8.590635e-05,9.189554790366946,6.001068065827518,6.065513763724507,0.00010831540000000002,5.015110000000003e-49,2.9126733929234504e-05
0.27,-0.01264835,7.555676e-06,-0.01820483,-0.001133983,-1.323807,9.125712e-05,12.294023631564365,5.086119319884354,5.255587608854418,0.00011433080000000003,5.015110000000003e-49,2.6576684731069833e-05
0.28,-0.01262971,8.143154e-06,-0.01817132,-0.001224726,-1.321333,9.744594e-05,12.314382381993955,6.2895500874065835,6.248662658018418,0.00012034620000000003,5.015110000000003e-49,2.402663553290516e-05
0.29,-0.01261457,8.659147e-06,-0.01814051,-0.001302462,-1.319307,0.0001042858,11.879881543558508,6.441734016145215,6.532840070977006,0.0001263616,5.015110000000003e-49,2.1476586334740508e-05
0.3,-0.01260347,9.190075e-06,-0.01811205,-0.001384955,-1.317798,0.000109781,12.621544714947532,5.566299841563249,5.547127275945284,0.000132377,5.015110000000003e-49,1.892653713657584e-05
0.31,-0.01259665,9.763656e-06,-0.01808616,-0.001471417,-1.316914,0.0001170183,9.991106785524442,6.834995207613453,6.6629563077077485,0.00013818600000000002,5.015110000000003e-49,1.609748912519083e-05
0.32,-0.01259233,1.030019e-05,-0.01806165,-0.001554816,-1.316439,0.0001231709,8.711268081495609,6.149235444000969,6.173914500372092,0.000143995,5.015110000000003e-49,1.3268441113805816e-05
0.33,-0.01259032,1.082263e-05,-0.01803683,-0.001637745,-1.316269,0.000128117,7.4745140369194605,7.141920772293361,7.109804795786284,0.00014980400000000002,5.015110000000003e-49,1.0439393102420804e-05
0.34,-0.0125881,1.1338e-05,-0.01801209,-0.001716415,-1.316148,0.0001345476,6.920972201754369,8.429130810558279,8.405312259220791,0.000155613,5.015110000000003e-49,7.610345091035791e-06
0.35,-0.01258547,1.183412e-05,-0.0179883,-0.001794697,-1.315946,0.0001381665,6.710291079776294,7.75723076329159,7.720961365205277,0.000161422,5.015110000000003e-49,4.781297079650795e-06
0.36,-0.01258219,1.234293e-05,-0.01796531,-0.001870383,-1.315625,0.0001443168,6.357435741169356,7.691644319649035,7.717206243892562,0.00016815260000000001,5.015110000000003e-49,1.722789082995853e-06
0.37,-0.01257768,1.286198e-05,-0.01794231,-0.001950057,-1.315181,0.0001474298,6.363000978022295,8.556359839836801,8.582193372520216,0.00017488319999999999,5.015110000000003e-49,-1.3357189136590904e-06
0.38,-0.01257232,1.338563e-05,-0.01792084,-0.002029489,-1.314514,0.0001524873,5.316960244689545,7.884897591641533,7.9228748605485535,0.0001816138,5.015110000000003e-49,-4.394226910314032e-06
0.39,-0.01256515,1.393525e-05,-0.01789915,-0.002112164,-1.313621,0.00015833,4.657552131711704,7.66392848020509,7.643802566842309,0.0001883444,5.015110000000003e-49,-7.452734906968976e-06
