Time,x,y,z,roll,pitch,yaw,t_fore,t_port,t_stb,WG1,WG2,WG3
0.01,-0.012827,-3.457561e-11,-0.01877489,2.178661e-08,-1.340999,-2.631965e-09,7.2960365115428045,7.333893567863157,7.333896964568337,NaN,NaN,NaN
0.02,-0.01282701,-1.389352e-10,-0.01877457,8.741304e-08,-1.341,-1.029112e-08,7.298453978805952,7.336114933522741,7.3361216266543945,NaN,NaN,NaN
0.03,-0.01282702,-3.093291e-10,-0.01877404,1.999999e-07,-1.341003,-2.469035e-08,7.331048951602414,7.366715136235573,7.366724853127825,NaN,NaN,NaN
0.04,-0.01282705,-5.35109e-10,-0.01877338,3.587538e-07,-1.341007,-4.392018e-08,7.379055016022437,7.419835476893988,7.41984749746801,NaN,NaN,NaN
0.05,-0.0128271,-8.038856e-10,-0.01877267,5.615597e-07,-1.341012,-6.881341e-08,7.368482955305107,7.401960057618252,7.401976862866961,-0.00023625,5.015110000000003e-49,1.8720044280717666e-05
0.06,-0.01282718,-1.116507e-09,-0.01877188,8.095932e-07,-1.341017,-9.925412e-08,7.308604326220241,7.346499882571724,7.346518222856101,-0.00035973159999999995,-1.4770819999999989e-05,2.46599795221926e-05
0.07,-0.01282729,-1.48827e-09,-0.01877089,1.103069e-06,-1.341024,-1.341341e-07,7.280155133158433,7.32870778780626,7.328724679299983,-0.0004832132,-2.9541639999999998e-05,3.059991476366754e-05
0.08,-0.01282741,-1.930559e-09,-0.01876967,1.440756e-06,-1.341032,-1.750601e-07,7.2775280730979475,7.30732910362336,7.307342698832583,-0.0006066947999999999,-4.431245999999999e-05,3.653985000514248e-05
0.09,-0.01282754,-2.46096e-09,-0.01876819,1.823187e-06,-1.341041,-2.248547e-07,7.247822636822418,7.275586982286576,7.2755977914774075,-0.0007301763999999999,-5.908327999999997e-05,4.2479785246617415e-05
0.1,-0.0128277,-3.09921e-09,-0.01876638,2.251454e-06,-1.341053,-2.849902e-07,7.225948021630341,7.27046635534923,7.270476891942068,-0.000853658,-7.385409999999998e-05,4.8419720488092356e-05
0.11,-0.01282785,-3.853961e-09,-0.01876426,2.724713e-06,-1.341066,-3.534324e-07,7.270999494652971,7.313463883989522,7.313472702657043,-0.0010227264,-0.00010773807999999997,5.002043406381481e-05
0.12,-0.012828,-4.745958e-09,-0.0187619,3.243369e-06,-1.34108,-4.299512e-07,7.324407459608756,7.349380319480919,7.349387330391875,-0.0011917947999999998,-0.00014162205999999997,5.162114763953727e-05
0.13,-0.01282814,-5.785166e-09,-0.01875937,3.807743e-06,-1.341095,-5.148808e-07,7.298224656930526,7.354156752722709,7.354164335776401,-0.0013608632,-0.00017550603999999997,5.3221861215259735e-05
0.14,-0.01282827,-6.965552e-09,-0.01875667,4.418221e-06,-1.341111,-6.097571e-07,7.285911725352074,7.351713581586965,7.351724805635784,-0.0015299316000000004,-0.00020939002000000005,5.48225747909822e-05
0.15,-0.01282836,-8.283497e-09,-0.0187538,5.073657e-06,-1.341124,-7.119885e-07,7.341121304398845,7.3651073139599745,7.365120208943615,-0.001699,-0.00024327399999999998,5.642328836670465e-05
0.16,-0.01282843,-9.744377e-09,-0.01875081,5.773896e-06,-1.341139,-8.197105e-07,7.3528279567367125,7.359132526338975,7.359146668278325,-0.0018695819999999998,-0.00030671860000000003,5.461396703544175e-05
0.17,-0.0128285,-1.135735e-08,-0.01874769,6.519249e-06,-1.341159,-9.285873e-07,7.314807021952298,7.3522781749116906,7.352294181691834,-0.002040164,-0.00037016320000000003,5.280464570417885e-05
0.18,-0.01282855,-1.311382e-08,-0.01874442,7.308865e-06,-1.341179,-1.035211e-06,7.311119943428802,7.355748492686894,7.355767128429285,-0.002210746,-0.0004336077999999999,5.099532437291595e-05
0.19,-0.01282856,-1.502461e-08,-0.01874101,8.142543e-06,-1.3412,-1.136263e-06,7.339257951833039,7.3627746360286395,7.362792315240247,-0.0023813280000000003,-0.0004970523999999999,4.918600304165305e-05
0.2,-0.01282855,-1.70647e-08,-0.01873747,9.019997e-06,-1.341223,-1.22929e-06,7.296860800421619,7.337293023248933,7.337308911165505,-0.00255191,-0.000560497,4.7376681710390146e-05
0.21,-0.01282851,-1.92222e-08,-0.01873376,9.941037e-06,-1.341246,-1.317058e-06,7.24617761839815,7.313057800186905,7.31307231615966,-0.002692376,-0.0006537055999999997,4.487721902213327e-05
0.22,-0.01282843,-2.148776e-08,-0.0187298,1.090569e-05,-1.341268,-1.402069e-06,7.257166332782818,7.3062730492342265,7.306286454908454,-0.0028328420000000003,-0.0007469142,4.237775633387639e-05
0.23,-0.01282831,-2.383617e-08,-0.01872561,1.191325e-05,-1.341289,-1.485426e-06,7.28490938956152,7.307982225903146,7.307992691421041,-0.002973308,-0.0008401228000000001,3.987829364561951e-05
