,Time,x,z,pitch,WG1,WG2,WG3
0,0.11,-0.0128155,-0.01875202,-1.343802,8.071740000000001e-05,5.015110000000003e-49,5.064545849451509e-05
1,0.14,-0.01282331,-0.01865508,-1.346212,0.0001128186,5.015110000000003e-49,5.5349715894439014e-05
2,0.17,-0.01281362,-0.01854504,-1.344654,0.0001394734,5.015110000000003e-49,5.2282717647703096e-05
3,0.2,-0.0127941,-0.01843572,-1.342049,0.000163405,5.015110000000003e-49,4.533009157763728e-05
4,0.23,-0.01274666,-0.01832495,-1.336529,0.0001766626,-3.818664000000001e-05,3.7014573578165875e-05
5,0.26,-0.01267633,-0.01822997,-1.327801,0.000185606,-6.512070000000001e-05,2.8871266706721485e-05
6,0.29,-0.01262004,-0.01812927,-1.320394,0.000185921,-6.954960000000001e-05,2.107238209133112e-05
7,0.32,-0.01259691,-0.01804674,-1.317461,0.0001797696,-7.072126000000001e-05,1.2628106991922356e-05
8,0.35,-0.01258855,-0.01796806,-1.31683,0.000170385,-7.026430000000001e-05,3.861136650504411e-06
9,0.38,-0.01257458,-0.01789426,-1.315325,0.0001507488,-2.810572000000001e-05,-5.273338411292243e-06
10,0.41,-0.01254608,-0.0178212,-1.311572,0.00012676582,5.015110000000003e-49,-1.3930672423655614e-05
11,0.44,-0.01251083,-0.01774636,-1.306629,9.408928000000002e-05,5.015110000000003e-49,-2.1633724337152457e-05
12,0.47,-0.01248225,-0.01767439,-1.30267,4.991826000000006e-05,5.015110000000003e-49,-2.8175613036185163e-05
13,0.5,-0.01246149,-0.01761097,-1.299856,1.03506e-60,5.015110000000003e-49,-3.413692012798582e-05
14,0.53,-0.01244559,-0.01756021,-1.29798,-4.334484e-05,5.015110000000003e-49,-3.753811970757716e-05
15,0.56,-0.01242627,-0.01751716,-1.295696,-9.240852000000004e-05,5.015110000000003e-49,-3.978930094541667e-05
16,0.59,-0.01240533,-0.01747674,-1.293361,-0.0001529098799999,5.015110000000003e-49,-3.974044549975251e-05
17,0.62,-0.01238369,-0.01743811,-1.291335,-0.0002204418,4.4225600000000006e-05,-3.815822336487904e-05
18,0.65,-0.01236039,-0.01740647,-1.289413,-0.000291489,0.000110564,-3.5809317885400907e-05
19,0.68,-0.01233423,-0.01738242,-1.287241,-0.0003606642,0.0001445066,-3.283435711823814e-05
20,0.71,-0.01230973,-0.01736614,-1.285516,-0.0004303116,0.0001792344,-3.003050593605634e-05
21,0.74,-0.01228777,-0.01735652,-1.284324,-0.0005009033999999,0.0002155325999999,-2.7568873923836436e-05
22,0.77,-0.01226551,-0.01735105,-1.283287,-0.0005696896,0.0002522532,-2.6547533584986127e-05
23,0.8,-0.01224142,-0.0173511,-1.282088,-0.000637573,0.000289185,-2.6246339082820615e-05
24,0.83,-0.01221955,-0.01736065,-1.281126,-0.0006988714,0.0003246959999999,-2.9303865836917067e-05
25,0.86,-0.0121997,-0.01737681,-1.280678,-0.000756795,0.0003590521999999,-3.302651411200941e-05
26,0.89,-0.01218173,-0.0173968,-1.280517,-0.000807969,0.0003910988,-3.8079405429093515e-05
27,0.92,-0.01216383,-0.01742515,-1.280405,-0.0008501002,0.0004192166,-4.34110343268438e-05
28,0.95,-0.01214563,-0.01746174,-1.280324,-0.00088771,0.00044537,-4.888203201492714e-05
29,0.98,-0.01212708,-0.01750175,-1.280304,-0.0009085762,0.0004634762,-5.3327196050391185e-05
30,1.01,-0.01211016,-0.01754172,-1.280794,-0.0009229618,0.0004782286,-5.6621613293329965e-05
31,1.04,-0.01209119,-0.01758806,-1.281474,-0.0009243862,0.0004862734,-5.761453695121819e-05
32,1.07,-0.01206746,-0.01764251,-1.281719,-0.000911469,0.000486333,-5.584089988130658e-05
33,1.1,-0.01204489,-0.01770427,-1.28204,-0.000891381,0.0004824,-5.268398244749504e-05
34,1.13,-0.01202884,-0.01776848,-1.283109,-0.0008484618,0.000464814,-4.7633772097835315e-05
35,1.16,-0.01201767,-0.01783383,-1.284688,-0.0007977782,0.0004422366,-4.3025581463125664e-05
36,1.19,-0.01200525,-0.01790429,-1.286027,-0.0007315657999999,0.0004096764,-3.930143025831624e-05
37,1.22,-0.0119906,-0.01798108,-1.287191,-0.0006514026,0.0003670606,-3.858439280342672e-05
38,1.25,-0.01197651,-0.01806037,-1.288806,-0.000564264,0.000319417,-3.937091222349713e-05
39,1.28,-0.01196324,-0.01813824,-1.290877,-0.0004606542,0.0002591284,-4.6577419346586825e-05
40,1.31,-0.01194966,-0.01821802,-1.292952,-0.000349126,0.0001933638,-5.524017993282652e-05
41,1.34,-0.01193554,-0.01830189,-1.294943,-0.000221761,0.0001166472,-6.681544744536618e-05
42,1.37,-0.01192161,-0.01838696,-1.297099,-8.073479999999956e-05,2.7074199999999813e-05,-7.775554824004772e-05
43,1.4,-0.011908,-0.01846951,-1.299563,6.7122e-05,-6.89269999999998e-05,-8.837806567580015e-05
44,1.43,-0.01189341,-0.01855121,-1.302178,0.0002247594,-0.0001774753999999,-9.199305883078262e-05
45,1.46,-0.01187715,-0.01863503,-1.304711,0.0003840248,-0.000288423,-9.22975281375247e-05
46,1.49,-0.01186146,-0.01871849,-1.307405,0.0005465462,-0.000404169,-8.598094974778588e-05
47,1.52,-0.01184798,-0.01879901,-1.310454,0.0007077508,-0.000521079,-7.557545693547018e-05
48,1.55,-0.01183443,-0.01887697,-1.313512,0.000868297,-0.000638571,-6.312550691186599e-05
49,1.58,-0.01182055,-0.01895409,-1.316531,0.0010251627999999,-0.0007564866,-5.128653165908672e-05
50,1.61,-0.01180766,-0.0190296,-1.31974,0.001177476,-0.0008722116,-3.754489623347436e-05
51,1.64,-0.01179547,-0.01910046,-1.323202,0.0013206839999999,-0.0009835553999999,-1.999794046219596e-05
52,1.67,-0.01178254,-0.01916687,-1.326678,0.001451628,-0.001088862,-3.3896496956533964e-05
