   3.0050000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.4520800000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0100000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.5434200000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0149999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.5422650000000004e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0199999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.4329049999999999e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0250000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.2522600000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0300000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.0671300000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0350000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.9451050000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0399999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.9454050000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0449999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.0578000000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0500000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.2184700000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
