   3.0050000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.5212649999999999e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0100000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.6537150000000004e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0149999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.6559250000000005e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0199999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.5051700000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0250000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.2516400000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0300000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.9901949999999999e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0350000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.8203349999999999e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0399999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.8192050000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0449999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.9825949999999998e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0500000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.2173249999999999e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0550000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.4323299999999998e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0600000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.5670700000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0649999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.5715699999999994e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0699999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.4210150000000003e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0750000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.1673200000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0800000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.9081200000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0850000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.7424699999999999e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0899999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.7328350000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.0949999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.8792600000000002e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1000000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.1193300000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1050000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.3566850000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1100000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.5008450000000003e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1149999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.5023400000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1199999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.3479799999999996e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1250000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.0871949999999996e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1300000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.8177600000000000e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1350000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.6481099999999998e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1399999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.6426900000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1449999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.8029400000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1500000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.0615800000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1550000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.3156399999999997e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1600000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.4710450000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1649999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.4767750000000003e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1699999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.3208150000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1750000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.0589300000000002e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1800000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.7921550000000002e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1850000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.6263649999999997e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1899999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.6225449999999998e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.1949999999999999e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -1.7769000000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.2000000000000000e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.0240500000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.2049999999999997e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.2656400000000001e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
   3.2100000000000001e+01	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -2.4113000000000002e-04	  -0.0000000000000000e+00	  -0.0000000000000000e+00	  -0.0000000000000000e+00	
